Year,Month,Day,Period,212_CSP_1
2020,5,29,13,380.6
2020,5,29,14,367.3
2020,5,29,15,348.4
2020,5,29,16,316
2020,5,29,17,263.3
2020,5,29,18,159.9
2020,5,29,19,0
2020,5,29,20,0
2020,5,29,21,0
2020,5,29,22,0
2020,5,29,23,0
2020,5,29,24,0
2020,5,30,1,0
2020,5,30,2,0
2020,5,30,3,0
2020,5,30,4,0
2020,5,30,5,0
2020,5,30,6,37.1
2020,5,30,7,247.3
2020,5,30,8,307.5
2020,5,30,9,343.6
2020,5,30,10,364.5
2020,5,30,11,379.4
2020,5,30,12,384.8
2020,5,30,13,382.5
2020,5,30,14,369.5
2020,5,30,15,350.5
2020,5,30,16,318.4
2020,5,30,17,266
2020,5,30,18,162.8
2020,5,30,19,0
2020,5,30,20,0
2020,5,30,21,0
2020,5,30,22,0
2020,5,30,23,0
2020,5,30,24,0
2020,5,31,1,0
2020,5,31,2,0
2020,5,31,3,0
2020,5,31,4,0
2020,5,31,5,0
2020,5,31,6,41.2
2020,5,31,7,252.5
2020,5,31,8,312.9
2020,5,31,9,348.7
2020,5,31,10,369.5
2020,5,31,11,383.9
2020,5,31,12,388.3
2020,5,31,13,385.4
2020,5,31,14,371.4
2020,5,31,15,352.6
2020,5,31,16,320.1
2020,5,31,17,267.5
2020,5,31,18,164.6
2020,5,31,19,0
2020,5,31,20,0
2020,5,31,21,0
2020,5,31,22,0
2020,5,31,23,0
2020,5,31,24,0
2020,6,1,1,0
2020,6,1,2,0
2020,6,1,3,0
2020,6,1,4,0
2020,6,1,5,0
2020,6,1,6,37
2020,6,1,7,244.6
2020,6,1,8,303.2
2020,6,1,9,337.6
2020,6,1,10,357.5
2020,6,1,11,371.4
2020,6,1,12,375.3
2020,6,1,13,372.2
2020,6,1,14,358.4
2020,6,1,15,339.7
2020,6,1,16,307.7
2020,6,1,17,256.4
2020,6,1,18,156.2
2020,6,1,19,0
2020,6,1,20,0
2020,6,1,21,0
2020,6,1,22,0
2020,6,1,23,0
2020,6,1,24,0
2020,6,2,1,0
2020,6,2,2,0
2020,6,2,3,0
2020,6,2,4,0
2020,6,2,5,0
2020,6,2,6,33.2
2020,6,2,7,239.8
2020,6,2,8,298.8
2020,6,2,9,333.3
2020,6,2,10,353.9
2020,6,2,11,367.9
2020,6,2,12,372.5
2020,6,2,13,369.7
2020,6,2,14,356.2
2020,6,2,15,338.2
2020,6,2,16,306.8
2020,6,2,17,256.5
2020,6,2,18,157.8
2020,6,2,19,0
2020,6,2,20,0
2020,6,2,21,0
2020,6,2,22,0
2020,6,2,23,0
2020,6,2,24,0
2020,6,3,1,0
2020,6,3,2,0
2020,6,3,3,0
2020,6,3,4,0
2020,6,3,5,0
2020,6,3,6,30.3
2020,6,3,7,234.6
2020,6,3,8,292.8
2020,6,3,9,327.4
2020,6,3,10,347.7
2020,6,3,11,361.8
2020,6,3,12,366.4
2020,6,3,13,363.9
2020,6,3,14,350.4
2020,6,3,15,332
2020,6,3,16,300.7
2020,6,3,17,250
2020,6,3,18,152.4
2020,6,3,19,0
2020,6,3,20,0
2020,6,3,21,0
2020,6,3,22,0
2020,6,3,23,0
2020,6,3,24,0
2020,6,4,1,0
2020,6,4,2,0
2020,6,4,3,0
2020,6,4,4,0
2020,6,4,5,0
2020,6,4,6,33.5
2020,6,4,7,239.3
2020,6,4,8,298.5
2020,6,4,9,333.1
2020,6,4,10,353.8
2020,6,4,11,368.1
2020,6,4,12,373
2020,6,4,13,370.4
2020,6,4,14,357
2020,6,4,15,339.1
2020,6,4,16,307.7
2020,6,4,17,257.1
2020,6,4,18,159.1
2020,6,4,19,0
2020,6,4,20,0
2020,6,4,21,0
2020,6,4,22,0
2020,6,4,23,0
2020,6,4,24,0
2020,6,5,1,0
2020,6,5,2,0
2020,6,5,3,0
2020,6,5,4,0
2020,6,5,5,0
2020,6,5,6,23.2
2020,6,5,7,0
2020,6,5,8,164.8
2020,6,5,9,323.1
2020,6,5,10,206.9
2020,6,5,11,232.1
2020,6,5,12,361
2020,6,5,13,146.4
2020,6,5,14,102.3
2020,6,5,15,0
2020,6,5,16,2.5
2020,6,5,17,0
2020,6,5,18,51.7
2020,6,5,19,0
2020,6,5,20,0
2020,6,5,21,0
2020,6,5,22,0
2020,6,5,23,0
2020,6,5,24,0
2020,6,6,1,0
2020,6,6,2,0
2020,6,6,3,0
2020,6,6,4,0
2020,6,6,5,0
2020,6,6,6,0
2020,6,6,7,71
2020,6,6,8,178.1
2020,6,6,9,111.8
2020,6,6,10,0
2020,6,6,11,0
2020,6,6,12,0
2020,6,6,13,124.6
2020,6,6,14,347.9
2020,6,6,15,257
2020,6,6,16,299.7
2020,6,6,17,250.1
2020,6,6,18,0
2020,6,6,19,0
2020,6,6,20,0
2020,6,6,21,0
2020,6,6,22,0
2020,6,6,23,0
2020,6,6,24,0
2020,6,7,1,0
2020,6,7,2,0
2020,6,7,3,0
2020,6,7,4,0
2020,6,7,5,0
2020,6,7,6,26.8
2020,6,7,7,228.6
2020,6,7,8,286.7
2020,6,7,9,322
2020,6,7,10,343.7
2020,6,7,11,359.1
2020,6,7,12,364.8
2020,6,7,13,363
2020,6,7,14,351
2020,6,7,15,334.5
2020,6,7,16,263.3
2020,6,7,17,0
2020,6,7,18,0
2020,6,7,19,0
2020,6,7,20,0
2020,6,7,21,0
2020,6,7,22,0
2020,6,7,23,0
2020,6,7,24,0
2020,6,8,1,0
2020,6,8,2,0
2020,6,8,3,0
2020,6,8,4,0
2020,6,8,5,0
2020,6,8,6,30.7
2020,6,8,7,233.5
2020,6,8,8,291
2020,6,8,9,325.9
2020,6,8,10,346.4
2020,6,8,11,361.4
2020,6,8,12,366.7
2020,6,8,13,364.9
2020,6,8,14,352.2
2020,6,8,15,334.6
2020,6,8,16,304.1
2020,6,8,17,255.3
2020,6,8,18,160.2
2020,6,8,19,0
2020,6,8,20,0
2020,6,8,21,0
2020,6,8,22,0
2020,6,8,23,0
2020,6,8,24,0
2020,6,9,1,0
2020,6,9,2,0
2020,6,9,3,0
2020,6,9,4,0
2020,6,9,5,0
2020,6,9,6,36.7
2020,6,9,7,242.3
2020,6,9,8,301.1
2020,6,9,9,335.5
2020,6,9,10,355.9
2020,6,9,11,369.8
2020,6,9,12,374.4
2020,6,9,13,371.8
2020,6,9,14,358.4
2020,6,9,15,340.5
2020,6,9,16,310.1
2020,6,9,17,261.3
2020,6,9,18,165.9
2020,6,9,19,0
2020,6,9,20,0
2020,6,9,21,0
2020,6,9,22,0
2020,6,9,23,0
2020,6,9,24,0
2020,6,10,1,0
2020,6,10,2,0
2020,6,10,3,0
2020,6,10,4,0
2020,6,10,5,0
2020,6,10,6,36
2020,6,10,7,240.9
2020,6,10,8,299
2020,6,10,9,333.9
2020,6,10,10,353.8
2020,6,10,11,367.8
2020,6,10,12,372.4
2020,6,10,13,369.9
2020,6,10,14,356.8
2020,6,10,15,339.6
2020,6,10,16,309.9
2020,6,10,17,261.8
2020,6,10,18,167.4
2020,6,10,19,0
2020,6,10,20,0
2020,6,10,21,0
2020,6,10,22,0
2020,6,10,23,0
2020,6,10,24,0
2020,6,11,1,0
2020,6,11,2,0
2020,6,11,3,0
2020,6,11,4,0
2020,6,11,5,0
2020,6,11,6,36.4
2020,6,11,7,241.8
2020,6,11,8,300.5
2020,6,11,9,335.7
2020,6,11,10,356.7
2020,6,11,11,372.1
2020,6,11,12,378.5
2020,6,11,13,377.5
2020,6,11,14,364.9
2020,6,11,15,347
2020,6,11,16,315
2020,6,11,17,264.2
2020,6,11,18,167.5
2020,6,11,19,0
2020,6,11,20,0
2020,6,11,21,0
2020,6,11,22,0
2020,6,11,23,0
2020,6,11,24,0
2020,6,12,1,0
2020,6,12,2,0
2020,6,12,3,0
2020,6,12,4,0
2020,6,12,5,0
2020,6,12,6,28.3
2020,6,12,7,228.7
2020,6,12,8,285.5
2020,6,12,9,320
2020,6,12,10,340.6
2020,6,12,11,355.7
2020,6,12,12,361
2020,6,12,13,359.1
2020,6,12,14,346.5
2020,6,12,15,329
2020,6,12,16,299.3
2020,6,12,17,252.2
2020,6,12,18,161.4
2020,6,12,19,0
2020,6,12,20,0
2020,6,12,21,0
2020,6,12,22,0
2020,6,12,23,0
2020,6,12,24,0
2020,6,13,1,0
2020,6,13,2,0
2020,6,13,3,0
2020,6,13,4,0
2020,6,13,5,0
2020,6,13,6,38.6
2020,6,13,7,244.1
2020,6,13,8,302.5
2020,6,13,9,337
2020,6,13,10,357.1
2020,6,13,11,371.2
2020,6,13,12,375.9
2020,6,13,13,372.3
2020,6,13,14,358
2020,6,13,15,140.4
2020,6,13,16,125.8
2020,6,13,17,260.1
2020,6,13,18,166.7
2020,6,13,19,0
2020,6,13,20,0
2020,6,13,21,0
2020,6,13,22,0
2020,6,13,23,0
2020,6,13,24,0
2020,6,14,1,0
2020,6,14,2,0
2020,6,14,3,0
2020,6,14,4,0
2020,6,14,5,0
2020,6,14,6,33
2020,6,14,7,237.7
2020,6,14,8,296.6
2020,6,14,9,332.2
2020,6,14,10,353.5
2020,6,14,11,368.6
2020,6,14,12,373.9
2020,6,14,13,371.8
2020,6,14,14,358.9
2020,6,14,15,340.7
2020,6,14,16,310.8
2020,6,14,17,262.2
2020,6,14,18,168.8
2020,6,14,19,0
2020,6,14,20,0
2020,6,14,21,0
2020,6,14,22,0
2020,6,14,23,0
2020,6,14,24,0
2020,6,15,1,0
2020,6,15,2,0
2020,6,15,3,0
2020,6,15,4,0
2020,6,15,5,0
2020,6,15,6,33.3
2020,6,15,7,238.8
2020,6,15,8,298.1
2020,6,15,9,334
2020,6,15,10,355.8
2020,6,15,11,371.6
2020,6,15,12,377.6
2020,6,15,13,375.9
2020,6,15,14,363
2020,6,15,15,344.9
2020,6,15,16,314.3
2020,6,15,17,265.5
2020,6,15,18,172.3
2020,6,15,19,0
2020,6,15,20,0
2020,6,15,21,0
2020,6,15,22,0
2020,6,15,23,0
2020,6,15,24,0
2020,6,16,1,0
2020,6,16,2,0
2020,6,16,3,0
2020,6,16,4,0
2020,6,16,5,0
2020,6,16,6,35.7
2020,6,16,7,241.8
2020,6,16,8,300.9
2020,6,16,9,336.3
2020,6,16,10,357.1
2020,6,16,11,372.3
2020,6,16,12,377.8
2020,6,16,13,376.1
2020,6,16,14,362.9
2020,6,16,15,344.8
2020,6,16,16,314.7
2020,6,16,17,265.6
2020,6,16,18,172.4
2020,6,16,19,0
2020,6,16,20,0
2020,6,16,21,0
2020,6,16,22,0
2020,6,16,23,0
2020,6,16,24,0
2020,6,17,1,0
2020,6,17,2,0
2020,6,17,3,0
2020,6,17,4,0
2020,6,17,5,0
2020,6,17,6,31.3
2020,6,17,7,235.1
2020,6,17,8,293.2
2020,6,17,9,327.8
2020,6,17,10,347.9
2020,6,17,11,362.6
2020,6,17,12,368
2020,6,17,13,365.9
2020,6,17,14,353.2
2020,6,17,15,335.7
2020,6,17,16,306
2020,6,17,17,258.2
2020,6,17,18,167
2020,6,17,19,0
2020,6,17,20,0
2020,6,17,21,0
2020,6,17,22,0
2020,6,17,23,0
2020,6,17,24,0
2020,6,18,1,0
2020,6,18,2,0
2020,6,18,3,0
2020,6,18,4,0
2020,6,18,5,0
2020,6,18,6,31.4
2020,6,18,7,236.2
2020,6,18,8,294.7
2020,6,18,9,329.2
2020,6,18,10,350
2020,6,18,11,364.5
2020,6,18,12,370.1
2020,6,18,13,368
2020,6,18,14,355.3
2020,6,18,15,337.4
2020,6,18,16,307.6
2020,6,18,17,259.5
2020,6,18,18,167.4
2020,6,18,19,0
2020,6,18,20,0
2020,6,18,21,0
2020,6,18,22,0
2020,6,18,23,0
2020,6,18,24,0
2020,6,19,1,0
2020,6,19,2,0
2020,6,19,3,0
2020,6,19,4,0
2020,6,19,5,0
2020,6,19,6,32.5
2020,6,19,7,239.2
2020,6,19,8,299.6
2020,6,19,9,335.4
2020,6,19,10,357.1
2020,6,19,11,372
2020,6,19,12,377.5
2020,6,19,13,375.3
2020,6,19,14,362.1
2020,6,19,15,344
2020,6,19,16,313.7
2020,6,19,17,265.9
2020,6,19,18,173.4
2020,6,19,19,0
2020,6,19,20,0
2020,6,19,21,0
2020,6,19,22,0
2020,6,19,23,0
2020,6,19,24,0
2020,6,20,1,0
2020,6,20,2,0
2020,6,20,3,0
2020,6,20,4,0
2020,6,20,5,0
2020,6,20,6,33.5
2020,6,20,7,240.3
2020,6,20,8,300.2
2020,6,20,9,335.8
2020,6,20,10,356.8
2020,6,20,11,372.3
2020,6,20,12,378.3
2020,6,20,13,376.7
2020,6,20,14,363.5
2020,6,20,15,345.8
2020,6,20,16,315.5
2020,6,20,17,267
2020,6,20,18,174.7
2020,6,20,19,0
2020,6,20,20,0
2020,6,20,21,0
2020,6,20,22,0
2020,6,20,23,0
2020,6,20,24,0
2020,6,21,1,0
2020,6,21,2,0
2020,6,21,3,0
2020,6,21,4,0
2020,6,21,5,0
2020,6,21,6,32.2
2020,6,21,7,239
2020,6,21,8,298.9
2020,6,21,9,333.9
2020,6,21,10,354.7
2020,6,21,11,369
2020,6,21,12,374.7
2020,6,21,13,372.3
2020,6,21,14,359.2
2020,6,21,15,341.2
2020,6,21,16,311
2020,6,21,17,262.8
2020,6,21,18,171
2020,6,21,19,0
2020,6,21,20,0
2020,6,21,21,0
2020,6,21,22,0
2020,6,21,23,0
2020,6,21,24,0
2020,6,22,1,0
2020,6,22,2,0
2020,6,22,3,0
2020,6,22,4,0
2020,6,22,5,0
2020,6,22,6,28.4
2020,6,22,7,234.5
2020,6,22,8,294.3
2020,6,22,9,329.9
2020,6,22,10,351
2020,6,22,11,366
2020,6,22,12,371.7
2020,6,22,13,369.3
2020,6,22,14,355.9
2020,6,22,15,202.5
2020,6,22,16,122.7
2020,6,22,17,258.7
2020,6,22,18,168
2020,6,22,19,0
2020,6,22,20,0
2020,6,22,21,0
2020,6,22,22,0
2020,6,22,23,0
2020,6,22,24,0
2020,6,23,1,0
2020,6,23,2,0
2020,6,23,3,0
2020,6,23,4,0
2020,6,23,5,0
2020,6,23,6,0
2020,6,23,7,0
2020,6,23,8,197.5
2020,6,23,9,321.9
2020,6,23,10,342.8
2020,6,23,11,357.7
2020,6,23,12,363.7
2020,6,23,13,361.7
2020,6,23,14,349.7
2020,6,23,15,333.4
2020,6,23,16,262.9
2020,6,23,17,119.1
2020,6,23,18,169
2020,6,23,19,0
2020,6,23,20,0
2020,6,23,21,0
2020,6,23,22,0
2020,6,23,23,0
2020,6,23,24,0
2020,6,24,1,0
2020,6,24,2,0
2020,6,24,3,0
2020,6,24,4,0
2020,6,24,5,0
2020,6,24,6,21.7
2020,6,24,7,147.1
2020,6,24,8,130.8
2020,6,24,9,176.8
2020,6,24,10,211.4
2020,6,24,11,153
2020,6,24,12,172.2
2020,6,24,13,172.8
2020,6,24,14,165.8
2020,6,24,15,243.7
2020,6,24,16,220.2
2020,6,24,17,96.2
2020,6,24,18,0
2020,6,24,19,0
2020,6,24,20,0
2020,6,24,21,0
2020,6,24,22,0
2020,6,24,23,0
2020,6,24,24,0
2020,6,25,1,0
2020,6,25,2,0
2020,6,25,3,0
2020,6,25,4,0
2020,6,25,5,0
2020,6,25,6,0
2020,6,25,7,181.7
2020,6,25,8,249.4
2020,6,25,9,218
2020,6,25,10,218.1
2020,6,25,11,145.8
2020,6,25,12,136
2020,6,25,13,353.8
2020,6,25,14,341.2
2020,6,25,15,323.7
2020,6,25,16,253.8
2020,6,25,17,245
2020,6,25,18,0
2020,6,25,19,0
2020,6,25,20,0
2020,6,25,21,0
2020,6,25,22,0
2020,6,25,23,0
2020,6,25,24,0
2020,6,26,1,0
2020,6,26,2,0
2020,6,26,3,0
2020,6,26,4,0
2020,6,26,5,0
2020,6,26,6,0
2020,6,26,7,33.7
2020,6,26,8,200.4
2020,6,26,9,309.8
2020,6,26,10,330.7
2020,6,26,11,345.4
2020,6,26,12,351.3
2020,6,26,13,348.8
2020,6,26,14,336.2
2020,6,26,15,188.5
2020,6,26,16,228.9
2020,6,26,17,0
2020,6,26,18,0
2020,6,26,19,0
2020,6,26,20,0
2020,6,26,21,0
2020,6,26,22,0
2020,6,26,23,0
2020,6,26,24,0
2020,6,27,1,0
2020,6,27,2,0
2020,6,27,3,0
2020,6,27,4,0
2020,6,27,5,0
2020,6,27,6,0
2020,6,27,7,0
2020,6,27,8,0
2020,6,27,9,200.1
2020,6,27,10,333
2020,6,27,11,150
2020,6,27,12,145
2020,6,27,13,98.6
2020,6,27,14,0
2020,6,27,15,0
2020,6,27,16,120.9
2020,6,27,17,0
2020,6,27,18,68.8
2020,6,27,19,0
2020,6,27,20,0
2020,6,27,21,0
2020,6,27,22,0
2020,6,27,23,0
2020,6,27,24,0
2020,6,28,1,0
2020,6,28,2,0
2020,6,28,3,0
2020,6,28,4,0
2020,6,28,5,0
2020,6,28,6,12.9
2020,6,28,7,216.6
2020,6,28,8,276.6
2020,6,28,9,312.3
2020,6,28,10,333.8
2020,6,28,11,348.8
2020,6,28,12,354.9
2020,6,28,13,353.4
2020,6,28,14,340.8
2020,6,28,15,323.6
2020,6,28,16,294.2
2020,6,28,17,247.1
2020,6,28,18,159.1
2020,6,28,19,0
2020,6,28,20,0
2020,6,28,21,0
2020,6,28,22,0
2020,6,28,23,0
2020,6,28,24,0
2020,6,29,1,0
2020,6,29,2,0
2020,6,29,3,0
2020,6,29,4,0
2020,6,29,5,0
2020,6,29,6,12.8
2020,6,29,7,217.3
2020,6,29,8,235.4
2020,6,29,9,0
2020,6,29,10,245.8
2020,6,29,11,349.5
2020,6,29,12,355.7
2020,6,29,13,353.8
2020,6,29,14,340.9
2020,6,29,15,322.9
2020,6,29,16,116.3
2020,6,29,17,0
2020,6,29,18,0
2020,6,29,19,0
2020,6,29,20,0
2020,6,29,21,0
2020,6,29,22,0
2020,6,29,23,0
2020,6,29,24,0
2020,6,30,1,0
2020,6,30,2,0
2020,6,30,3,0
2020,6,30,4,0
2020,6,30,5,0
2020,6,30,6,10
2020,6,30,7,214.1
2020,6,30,8,274.5
2020,6,30,9,310.6
2020,6,30,10,332.2
2020,6,30,11,347.1
2020,6,30,12,353.3
2020,6,30,13,351.4
2020,6,30,14,338.9
2020,6,30,15,0
2020,6,30,16,0
2020,6,30,17,0
2020,6,30,18,0
2020,6,30,19,0
2020,6,30,20,0
2020,6,30,21,0
2020,6,30,22,0
2020,6,30,23,0
2020,6,30,24,0
2020,7,1,1,0
2020,7,1,2,0
2020,7,1,3,0
2020,7,1,4,0
2020,7,1,5,0
2020,7,1,6,10
2020,7,1,7,215.2
2020,7,1,8,276.2
2020,7,1,9,311.9
2020,7,1,10,333.1
2020,7,1,11,347.4
2020,7,1,12,353
2020,7,1,13,350.5
2020,7,1,14,337.2
2020,7,1,15,318.8
2020,7,1,16,228.8
2020,7,1,17,167.8
2020,7,1,18,111.3
2020,7,1,19,0
2020,7,1,20,0
2020,7,1,21,0
2020,7,1,22,0
2020,7,1,23,0
2020,7,1,24,0
2020,7,2,1,0
2020,7,2,2,0
2020,7,2,3,0
2020,7,2,4,0
2020,7,2,5,0
2020,7,2,6,0
2020,7,2,7,0
2020,7,2,8,78.3
2020,7,2,9,310.6
2020,7,2,10,189.7
2020,7,2,11,0
2020,7,2,12,0
2020,7,2,13,0
2020,7,2,14,58
2020,7,2,15,209.5
2020,7,2,16,216.2
2020,7,2,17,107.5
2020,7,2,18,119.6
2020,7,2,19,0
2020,7,2,20,0
2020,7,2,21,0
2020,7,2,22,0
2020,7,2,23,0
2020,7,2,24,0
2020,7,3,1,0
2020,7,3,2,0
2020,7,3,3,0
2020,7,3,4,0
2020,7,3,5,0
2020,7,3,6,8.1
2020,7,3,7,213.8
2020,7,3,8,274.6
2020,7,3,9,310.8
2020,7,3,10,332.9
2020,7,3,11,347.7
2020,7,3,12,353.8
2020,7,3,13,170.3
2020,7,3,14,0
2020,7,3,15,0
2020,7,3,16,0
2020,7,3,17,0
2020,7,3,18,0
2020,7,3,19,0
2020,7,3,20,0
2020,7,3,21,0
2020,7,3,22,0
2020,7,3,23,0
2020,7,3,24,0
2020,7,4,1,0
2020,7,4,2,0
2020,7,4,3,0
2020,7,4,4,0
2020,7,4,5,0
2020,7,4,6,0
2020,7,4,7,0
2020,7,4,8,118.8
2020,7,4,9,155.8
2020,7,4,10,329.9
2020,7,4,11,345.2
2020,7,4,12,352.1
2020,7,4,13,351.2
2020,7,4,14,339
2020,7,4,15,321.9
2020,7,4,16,292.9
2020,7,4,17,0
2020,7,4,18,0
2020,7,4,19,0
2020,7,4,20,0
2020,7,4,21,0
2020,7,4,22,0
2020,7,4,23,0
2020,7,4,24,0
2020,7,5,1,0
2020,7,5,2,0
2020,7,5,3,0
2020,7,5,4,0
2020,7,5,5,0
2020,7,5,6,4.8
2020,7,5,7,211.5
2020,7,5,8,273.2
2020,7,5,9,310.1
2020,7,5,10,332.3
2020,7,5,11,347.4
2020,7,5,12,354
2020,7,5,13,352.2
2020,7,5,14,102.1
2020,7,5,15,322.2
2020,7,5,16,0
2020,7,5,17,0
2020,7,5,18,0
2020,7,5,19,0
2020,7,5,20,0
2020,7,5,21,0
2020,7,5,22,0
2020,7,5,23,0
2020,7,5,24,0
2020,7,6,1,0
2020,7,6,2,0
2020,7,6,3,0
2020,7,6,4,0
2020,7,6,5,0
2020,7,6,6,4.7
2020,7,6,7,179.5
2020,7,6,8,274
2020,7,6,9,157.4
2020,7,6,10,157
2020,7,6,11,158.3
2020,7,6,12,143.4
2020,7,6,13,156.8
2020,7,6,14,194.9
2020,7,6,15,107.4
2020,7,6,16,291.6
2020,7,6,17,245.6
2020,7,6,18,157.8
2020,7,6,19,0
2020,7,6,20,0
2020,7,6,21,0
2020,7,6,22,0
2020,7,6,23,0
2020,7,6,24,0
2020,7,7,1,0
2020,7,7,2,0
2020,7,7,3,0
2020,7,7,4,0
2020,7,7,5,0
2020,7,7,6,2.7
2020,7,7,7,209.7
2020,7,7,8,271.5
2020,7,7,9,308
2020,7,7,10,330.1
2020,7,7,11,345.1
2020,7,7,12,351.3
2020,7,7,13,215.9
2020,7,7,14,337.3
2020,7,7,15,236.5
2020,7,7,16,289.8
2020,7,7,17,242.5
2020,7,7,18,154.2
2020,7,7,19,0
2020,7,7,20,0
2020,7,7,21,0
2020,7,7,22,0
2020,7,7,23,0
2020,7,7,24,0
2020,7,8,1,0
2020,7,8,2,0
2020,7,8,3,0
2020,7,8,4,0
2020,7,8,5,0
2020,7,8,6,0
2020,7,8,7,119
2020,7,8,8,270
2020,7,8,9,306.4
2020,7,8,10,328.5
2020,7,8,11,343
2020,7,8,12,349.1
2020,7,8,13,0
2020,7,8,14,0
2020,7,8,15,0
2020,7,8,16,0
2020,7,8,17,24.4
2020,7,8,18,0
2020,7,8,19,0
2020,7,8,20,0
2020,7,8,21,0
2020,7,8,22,0
2020,7,8,23,0
2020,7,8,24,0
2020,7,9,1,0
2020,7,9,2,0
2020,7,9,3,0
2020,7,9,4,0
2020,7,9,5,0
2020,7,9,6,2.1
2020,7,9,7,212.5
2020,7,9,8,276.1
2020,7,9,9,312.8
2020,7,9,10,335
2020,7,9,11,350
2020,7,9,12,356.1
2020,7,9,13,354.2
2020,7,9,14,342
2020,7,9,15,324.9
2020,7,9,16,295.4
2020,7,9,17,248.2
2020,7,9,18,158.4
2020,7,9,19,0
2020,7,9,20,0
2020,7,9,21,0
2020,7,9,22,0
2020,7,9,23,0
2020,7,9,24,0
2020,7,10,1,0
2020,7,10,2,0
2020,7,10,3,0
2020,7,10,4,0
2020,7,10,5,0
2020,7,10,6,4.5
2020,7,10,7,217.5
2020,7,10,8,282
2020,7,10,9,318.6
2020,7,10,10,339.4
2020,7,10,11,353.2
2020,7,10,12,358.4
2020,7,10,13,356.3
2020,7,10,14,344.4
2020,7,10,15,327.1
2020,7,10,16,297.5
2020,7,10,17,250
2020,7,10,18,159.7
2020,7,10,19,0
2020,7,10,20,0
2020,7,10,21,0
2020,7,10,22,0
2020,7,10,23,0
2020,7,10,24,0
2020,7,11,1,0
2020,7,11,2,0
2020,7,11,3,0
2020,7,11,4,0
2020,7,11,5,0
2020,7,11,6,2.7
2020,7,11,7,216
2020,7,11,8,280.8
2020,7,11,9,318.8
2020,7,11,10,341.7
2020,7,11,11,357.3
2020,7,11,12,364.2
2020,7,11,13,362.7
2020,7,11,14,351.4
2020,7,11,15,334.4
2020,7,11,16,305.6
2020,7,11,17,258.2
2020,7,11,18,166.6
2020,7,11,19,0
2020,7,11,20,0
2020,7,11,21,0
2020,7,11,22,0
2020,7,11,23,0
2020,7,11,24,0
2020,7,12,1,0
2020,7,12,2,0
2020,7,12,3,0
2020,7,12,4,0
2020,7,12,5,0
2020,7,12,6,2.5
2020,7,12,7,216.1
2020,7,12,8,280.3
2020,7,12,9,317.2
2020,7,12,10,338.8
2020,7,12,11,353.2
2020,7,12,12,359.8
2020,7,12,13,357.8
2020,7,12,14,345.8
2020,7,12,15,328.4
2020,7,12,16,298.9
2020,7,12,17,251
2020,7,12,18,159.7
2020,7,12,19,0
2020,7,12,20,0
2020,7,12,21,0
2020,7,12,22,0
2020,7,12,23,0
2020,7,12,24,0
2020,7,13,1,0
2020,7,13,2,0
2020,7,13,3,0
2020,7,13,4,0
2020,7,13,5,0
2020,7,13,6,1.3
2020,7,13,7,215.9
2020,7,13,8,280.4
2020,7,13,9,317.1
2020,7,13,10,338.9
2020,7,13,11,353.3
2020,7,13,12,359.2
2020,7,13,13,357.3
2020,7,13,14,344.9
2020,7,13,15,327.4
2020,7,13,16,297.4
2020,7,13,17,249.1
2020,7,13,18,157.4
2020,7,13,19,0
2020,7,13,20,0
2020,7,13,21,0
2020,7,13,22,0
2020,7,13,23,0
2020,7,13,24,0
2020,7,14,1,0
2020,7,14,2,0
2020,7,14,3,0
2020,7,14,4,0
2020,7,14,5,0
2020,7,14,6,0
2020,7,14,7,150.4
2020,7,14,8,275.9
2020,7,14,9,313.5
2020,7,14,10,336.3
2020,7,14,11,351
2020,7,14,12,357.3
2020,7,14,13,355.4
2020,7,14,14,343.1
2020,7,14,15,325.6
2020,7,14,16,295.4
2020,7,14,17,247.5
2020,7,14,18,155.7
2020,7,14,19,0
2020,7,14,20,0
2020,7,14,21,0
2020,7,14,22,0
2020,7,14,23,0
2020,7,14,24,0
2020,7,15,1,0
2020,7,15,2,0
2020,7,15,3,0
2020,7,15,4,0
2020,7,15,5,0
2020,7,15,6,0
2020,7,15,7,195.9
2020,7,15,8,270
2020,7,15,9,307.3
2020,7,15,10,330.6
2020,7,15,11,345.4
2020,7,15,12,352
2020,7,15,13,350.7
2020,7,15,14,338.6
2020,7,15,15,321
2020,7,15,16,290.8
2020,7,15,17,0
2020,7,15,18,0
2020,7,15,19,0
2020,7,15,20,0
2020,7,15,21,0
2020,7,15,22,0
2020,7,15,23,0
2020,7,15,24,0
2020,7,16,1,0
2020,7,16,2,0
2020,7,16,3,0
2020,7,16,4,0
2020,7,16,5,0
2020,7,16,6,0
2020,7,16,7,112.2
2020,7,16,8,0
2020,7,16,9,215.1
2020,7,16,10,326.4
2020,7,16,11,340.6
2020,7,16,12,129.3
2020,7,16,13,0
2020,7,16,14,123.4
2020,7,16,15,314.6
2020,7,16,16,94.6
2020,7,16,17,205
2020,7,16,18,0
2020,7,16,19,0
2020,7,16,20,0
2020,7,16,21,0
2020,7,16,22,0
2020,7,16,23,0
2020,7,16,24,0
2020,7,17,1,0
2020,7,17,2,0
2020,7,17,3,0
2020,7,17,4,0
2020,7,17,5,0
2020,7,17,6,0
2020,7,17,7,45.1
2020,7,17,8,265
2020,7,17,9,303.9
2020,7,17,10,327.3
2020,7,17,11,342.1
2020,7,17,12,348.8
2020,7,17,13,347.3
2020,7,17,14,335.6
2020,7,17,15,317.6
