Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1
2020,11,6,13,75.3,75.2,44.3,45.6,42.6,37.2,45.9,45.8,46,45.8,47,49.1,17.4,17.4,17.4,14.5,18.7,19.5,20.9,6.5,6.5,6.4,6.5,6.3,6.3,6.5,2.2,7.8,4.1,3.2,7.9
2020,11,6,14,67.3,67.3,40.3,40.5,40.4,37.6,41,41.5,40.2,41.5,41.7,43.5,17.2,17.1,17.1,17.1,17,17.4,18.4,5.8,5.8,5.6,5.7,5.7,5.6,5.8,2.1,6.8,2.5,2.8,7
2020,11,6,15,49.2,49.1,30.1,30.2,29.3,28.1,29.9,30.7,28.9,30.7,30.4,31.7,12.7,12.7,12.7,12.7,12.7,12.7,13.5,4.2,4.2,4.3,4.1,4.3,4,4.4,0,4.7,2.2,1.9,5
2020,11,6,16,20,20,12,12.4,11.6,11,10.9,10.7,11,10.6,10.4,12.5,5.1,5,5,5.7,5.8,5.3,5.9,1.3,1.3,1.7,1.2,1.7,1.2,0.8,0,2.2,0.1,0.9,1.4
2020,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,7,0,0,1.4,0,0,0.1,1.8,1.5,1.2,1.5,1.5,1.4,0.7,0.7,0.7,0.9,1.1,0.7,0.9,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0,0.3,0.2,0.1,0.9
2020,11,7,8,4.7,4.7,19.4,0.1,0.1,1.3,17.1,19.9,18.1,19.8,19.5,19.8,8.2,8.2,8.2,8.3,8.4,8.1,9,3.1,3,3,3,2.9,2.9,3,0,2.9,2.6,1.2,4
2020,11,7,9,25.7,25.7,33.1,0.3,0.4,10,30.6,34.2,31.2,34.2,34.2,34.8,13.7,13.7,13.7,13.7,14,14.1,15,4.8,4.8,4.8,4.7,4.8,4.7,4.8,0.5,5.8,4.4,2.4,6.5
2020,11,7,10,51.2,51.2,41.6,2.3,1.8,24.2,41.3,43.5,41.2,43.5,43.8,44.5,17.8,17.8,17.8,17.7,17.8,17.9,19.1,6.3,6.3,6.1,6.2,6.1,6.1,6.1,5.3,7.2,5.9,2.9,7.9
2020,11,7,11,70.4,70.4,47,42.1,39.5,40.4,44.8,47.8,44.2,47.8,48.8,49.6,20,20.1,20,19.9,20.5,20,21.9,7,7,6.6,7,6.6,6.9,6.6,6.7,8.3,6.9,3.4,8.7
2020,11,7,12,74.3,74.3,48.9,49.6,48.3,47.5,45.7,48.1,44.8,48,49.7,50.5,20.9,20.9,20.8,20.7,21.2,20.3,22.7,7,7,7.1,7,7.1,6.9,7.1,6.3,8.7,6.7,3.6,8.7
2020,11,7,13,71.2,71.2,46.7,48.3,46.3,46.4,43.7,46.5,42.6,46.5,46.9,47.5,20,20,20,19.9,20.1,19.2,21.5,6.7,6.7,6.8,6.6,6.8,6.6,6.8,5.2,8.3,6,3.4,8.6
2020,11,7,14,63.3,63.3,41.4,41.7,40.3,41.4,40.1,40.4,38.9,40.4,40.7,41.5,17.4,17.3,17.3,17.3,17.3,16.6,18.4,5.8,5.8,5.8,5.7,5.8,5.6,5.8,3.7,7.3,5,3,7.2
2020,11,7,15,48.9,48.9,30.6,31.2,30.2,30.4,30.3,30.7,29.1,30.7,30.6,31.5,12.7,12.6,12.6,12.8,12.9,12.5,13.5,4.1,4.1,4.2,4,4.2,3.9,4.2,2.7,5.4,3.9,2.2,4.9
2020,11,7,16,21.6,21.6,14.2,14,13.5,14,13.7,14.2,12.7,14.2,14.1,14.7,5.6,5.6,5.5,5.9,5.8,5.8,6.5,1.7,1.7,1.9,1.5,1.9,1.5,1.9,1.9,2.6,2.3,1.1,1.9
2020,11,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,7,1.3,1.3,1.3,0.9,1,1.2,1.2,1.4,1,1.4,1.3,1.2,0.7,0.7,0.7,0.8,1,0.5,0.9,0.5,0.5,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.2,0.8
2020,11,8,8,28,28.1,18.6,17.9,18.5,18.4,18.1,19,17.4,19,18.9,19,7.9,8,8,8.1,8.2,7.7,8.8,3,3,2.9,2.9,2.9,2.8,2.9,3.3,3.4,3,1.4,3.9
2020,11,8,9,48.2,48.2,32.4,31.4,30.7,32.2,31.3,32.9,30.5,32.8,33.1,33.4,13.4,13.4,13.4,13.5,13.8,13.3,14.8,4.9,4.8,4.8,4.8,4.8,4.7,4.8,5.5,5.6,4.9,2.3,6.3
2020,11,8,10,61.6,61.6,41.2,40.5,38.5,41.2,39.8,39.9,39.1,39.9,42.4,42.8,16.7,16.7,16.7,16.8,17.8,17,19,6.2,6.1,6.2,6.1,6.1,6,6.2,6.8,6.8,6.4,2.8,7.6
2020,11,8,11,69.1,69.1,46.9,45.4,43,47,44.3,45,43.5,45,45.1,45.6,19,19,19,19,20.1,18.2,21.4,6.8,6.8,6.9,6.8,6.8,6.7,6.8,7.9,8,7.3,3.3,8.3
2020,11,8,12,71.3,71.3,47.9,47.3,46.4,47.8,45.7,46.8,44.8,46.7,47.6,48.2,19.6,19.6,19.6,19.6,20.9,19.2,22.3,7,7,7,7,6.9,6.9,7,8.2,8.3,7.6,3.4,8.4
2020,11,8,13,68.4,68.4,46.5,46.6,45.3,46.4,45.1,44.8,44.1,44.8,45.1,45.7,18.7,18.7,18.7,18.7,19.8,18.2,21,6.7,6.7,6.7,6.6,6.6,6.5,6.7,7.9,8,7.1,3.3,7.9
2020,11,8,14,62.3,62.3,40.5,41.1,39,40.5,39.6,39.7,38.6,39.7,39.7,40.3,16.6,16.6,16.5,16.6,17.3,16,18.3,5.6,5.6,5.8,5.6,5.7,5.5,5.8,6.9,7,6.2,2.9,6.8
2020,11,8,15,45.9,45.8,30.2,30.2,29.1,30.2,29.3,29.8,28.2,29.7,29.8,30.5,12.3,12.3,12.2,12.4,12.9,12,13.5,4,4,4.2,3.9,4.1,3.8,4.2,5.3,5.3,4.7,2.2,4.9
2020,11,8,16,20.8,20.7,13.5,13.5,13.2,13.5,13.3,14.1,12.2,14.1,13.7,14.1,5.4,5.4,5.4,5.8,5.7,5.5,6.4,1.7,1.7,1.9,1.5,1.8,1.4,1.8,2.5,2.5,2.2,1,1.9
2020,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,7,1.1,1.2,1.2,0.8,0.9,1.1,1,1.3,0.9,1.2,1.2,1,0.5,0.6,0.6,0.7,0.9,0.5,0.7,0.5,0.4,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.2,0.7
2020,11,9,8,27.2,27.3,18.6,17.4,17.7,18.4,17.9,18.8,17.2,18.7,18.6,18.7,7.8,7.9,7.9,8,8,7.6,8.5,3,2.9,2.9,2.8,2.8,2.8,2.9,3.2,3.2,2.9,1.3,3.8
2020,11,9,9,47.5,47.6,32.4,30.7,31.2,32.3,31.2,32.8,30.3,32.7,32.1,32.4,13.5,13.6,13.6,13.7,13.8,13,14.7,4.9,4.8,4.8,4.6,4.7,4.7,4.9,5.3,5.4,4.8,2.2,6
2020,11,9,10,61,61.1,41.3,39.9,39.9,41.4,40.5,41,39.5,41,41.7,42,17.4,17.4,17.4,17.4,17.8,16.8,18.9,6.1,6.1,6.1,5.8,5.9,6,6.1,6.9,6.9,6.3,2.9,7.9
2020,11,9,11,68.1,68.1,46.3,46,45.7,46.4,44.8,45.6,43.8,45.5,47.3,47.9,19.2,19.2,19.1,19.2,20,19.1,21.2,6.8,6.8,6.6,6.5,6.4,6.7,6.6,7.8,7.9,7.3,3.2,8.5
2020,11,9,12,70.2,70.2,47.3,48,47.6,47.3,45.8,46.9,44.8,46.8,48.6,49.2,19,19,18.9,18.9,20,19.6,21.2,6.9,6.9,7,6.7,6.8,6.8,7,8.1,8.2,7.6,3.4,8.5
2020,11,9,13,69.9,69.8,45.5,46.1,45.3,45.4,43.9,44.9,42.9,44.8,45.5,46.1,19,19,19,19,19.7,18.3,20.8,6.6,6.6,6.5,6.3,6.4,6.4,6.6,7.9,7.9,7.2,3.3,7.8
2020,11,9,14,63,62.9,39.3,40.4,39.2,39.3,38.1,39,37.1,39,39.8,40.4,16.6,16.5,16.5,16.6,16.9,16,17.8,5.6,5.6,5.4,5.3,5.3,5.5,5.5,6.9,6.9,6.1,2.8,6.7
2020,11,9,15,45.9,45.8,29.2,29.8,29,29.2,28.6,28.3,27.5,28.3,29.1,29.5,12,12,12,12.2,12.5,11.7,13.1,3.9,3.9,4,3.7,3.9,3.7,4.1,5.1,5.1,4.4,2.1,4.8
2020,11,9,16,20.7,20.7,13.3,13.4,13,13.3,13.2,13.4,12.1,13.4,13.2,13.7,5.2,5.2,5.2,5.6,5.6,5.4,6.2,1.6,1.6,1.8,1.4,1.7,1.4,1.8,2.5,2.4,2.2,1,1.8
2020,11,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,7,1,1,1,0.7,0.8,1,0.9,1.1,0.8,1.1,1.1,0.9,0.5,0.5,0.5,0.6,0.7,0.4,0.7,0.4,0.5,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.1,0.6
2020,11,10,8,26.6,26.7,18,16.9,17.5,17.8,17.3,18.5,16.6,18.4,18.6,18.7,7.7,7.8,7.7,7.8,7.8,7.5,8.5,2.9,2.9,2.8,2.7,2.7,2.8,2.8,3.2,3.2,2.8,1.3,3.9
2020,11,10,9,47,47,30.9,30.2,30.4,30.7,30.1,30.8,29.2,30.7,31.7,32,13.3,13.3,13.3,13.3,13.1,12.8,14.4,4.6,4.6,4.5,4.4,4.4,4.5,4.6,5.2,5.2,4.8,2.1,6
2020,11,10,10,60.5,60.5,40,39.1,39.3,40.1,38.9,38.7,38,38.7,40.6,41,17,17,17,16.9,16.5,16.4,18,5.9,5.9,5.9,5.6,5.7,5.8,5.9,6.6,6.6,6.2,2.7,7.4
2020,11,10,11,68.1,68.1,45.2,43.9,45.9,45.3,44.4,44.1,43.4,44,46.5,47.2,19,19,19,18.8,17.8,18.7,19.4,6.7,6.7,6.7,6.4,6.5,6.6,6.7,7.8,7.8,7,3.2,8.2
2020,11,10,12,73.9,73.9,46.8,47.3,47,46.8,45.5,44.3,44.6,44.3,48.1,48.8,19.9,19.9,19.9,19.7,19.1,19.3,20.8,7,7,6.9,6.7,6.7,6.9,6.9,8.1,8.1,7.2,3.3,8.2
2020,11,10,13,71.6,71.6,45.5,46.3,45,45.5,44.4,43.8,43.4,43.8,45.5,46.2,18.8,18.8,18.8,18.6,18.5,18.3,20.2,6.6,6.6,6.6,6.3,6.4,6.5,6.6,7.6,7.6,6.9,3.1,7.7
2020,11,10,14,63.1,63,39.6,41.1,39.1,39.6,38.8,39.1,37.8,39.1,39.5,40.1,16.2,16.2,16.2,16.1,16.1,15.8,17.5,5.6,5.6,5.7,5.4,5.5,5.5,5.7,6.7,6.6,5.9,2.7,6.6
2020,11,10,15,45.2,45.1,28.6,29.5,28.2,28.6,28.2,28.8,27,28.8,28.6,29.1,11.8,11.8,11.8,11.9,11.9,11.5,12.9,3.9,3.9,4.1,3.7,3.9,3.8,4.1,5,5,4.4,2.1,4.7
2020,11,10,16,20.6,20.5,13.2,13.3,12.6,13.2,12.8,13.5,11.7,13.5,13.2,13.7,5.2,5.2,5.2,5.5,5.3,5.4,6.1,1.6,1.6,1.8,1.4,1.7,1.4,1.8,2.4,2.3,2.1,0.9,1.8
2020,11,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,7,0.9,0.9,1,0.6,0.7,0.9,0.9,1.1,0.7,1,1,0.9,0.5,0.5,0.5,0.6,0.6,0.4,0.7,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.5
2020,11,11,8,27,27.1,17.8,16.9,17.4,17.7,17.5,18.5,16.8,18.5,18.2,18.4,7.9,7.9,7.9,8,7.7,7.4,8.4,2.8,2.8,2.9,2.8,2.8,2.8,2.9,3.3,3.3,2.9,1.4,3.7
2020,11,11,9,47.8,47.9,31.8,29.8,31.1,31.8,31,32.1,30.1,32.1,31.2,31.6,13.6,13.6,13.6,13.6,12.9,12.6,14.1,4.7,4.7,4.9,4.7,4.8,4.8,4.9,5.5,5.5,4.9,2.3,6
2020,11,11,10,61.9,61.9,41.5,40.6,41,41.6,40.8,40,39.8,40,39.8,40.1,16.7,16.7,16.7,16.5,16.4,16,17.8,6,6,6.3,6.1,6.1,6.1,6.2,7.1,7.1,6.4,2.9,7.8
2020,11,11,11,71.6,71.6,47.5,45.7,46.7,47.9,46.1,46.4,45,46.3,44.3,44.9,18.7,18.7,18.7,18.6,19.2,17.9,21,6.6,6.6,7.1,6.7,6.9,6.7,7,8.2,8.2,7.3,3.4,8.5
2020,11,11,12,73,73,49.7,47.3,48.6,49.9,48.1,48.7,47,48.6,47.9,48.6,19.5,19.5,19.5,19.3,19.9,19.3,21.7,6.7,6.7,7.2,6.8,7,6.8,7.2,8.6,8.5,7.7,3.5,8.6
2020,11,11,13,73.3,73.2,48,46.4,46.6,48.2,46.1,47.2,45,47.1,46.9,47.7,19.3,19.3,19.3,19.1,19,18.8,20.6,6.4,6.4,6.8,6.4,6.6,6.5,6.8,8.3,8.2,7.4,3.4,8.2
2020,11,11,14,63.8,63.8,41.1,40.5,40.2,41.3,39.8,41.2,38.8,41.2,40.8,41.5,16.8,16.8,16.7,16.6,16.6,16.4,18,5.4,5.4,5.9,5.5,5.7,5.5,5.8,7.1,7.1,6.3,2.9,6.9
2020,11,11,15,45.3,45.2,29,29.3,28.2,29.1,28.3,29.2,27.2,29.2,29,29.4,11.8,11.8,11.8,11.8,11.8,11.6,12.8,3.7,3.7,4.1,3.8,4,3.8,4.2,5,5,4.4,2.1,4.6
2020,11,11,16,20.9,20.8,13.4,13.4,13,13.5,13.1,13.6,12,13.6,13.5,14,5.2,5.2,5.2,5.5,5.4,5.5,6.2,1.5,1.5,1.8,1.4,1.7,1.3,1.8,2.5,2.4,2.2,1,1.7
2020,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,12,7,0.8,0.9,0.9,0.6,0.7,0.8,0.8,1,0.6,1,1,0.8,0.5,0.5,0.5,0.6,0.6,0.4,0.6,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.1,0.5
2020,11,12,8,27.9,28,18.1,17.5,17.1,17.9,18.1,19.2,17.4,19.2,19.4,19.6,8.1,8.2,8.2,8.3,8,7.9,8.7,2.7,2.7,3,2.7,2.8,2.7,2.9,3.3,3.4,3,1.4,3.8
2020,11,12,9,49.2,49.3,31.1,31.9,29.7,30.9,31.2,34.2,30.4,34.2,33.6,34,13.9,14,13.9,13.9,13.8,13.6,15.2,4.6,4.6,4.7,4.7,4.6,4.7,4.7,5.8,5.8,5.2,2.4,6.2
2020,11,12,10,63.6,63.6,40.3,41.8,39.3,40.2,41,44.1,40.1,44,41.8,42.2,17.5,17.5,17.5,17.3,17.2,16.9,18.7,6,6,6,6.1,5.8,6.1,5.9,7.5,7.5,6.5,3.1,7.7
2020,11,12,11,72.2,72.2,46.7,48.5,46.4,47,46.1,48.2,45.2,48.2,47.7,48.3,19.9,19.9,19.9,19.7,19.8,19.2,21.6,6.5,6.5,6.9,6.6,6.7,6.7,6.9,7.7,8.4,7,3.4,8.6
2020,11,12,12,78.3,78.3,47.9,50.8,49.2,48,47.6,50.3,46.6,50.3,49.3,50.1,20.8,20.8,20.8,20.6,20.2,19.9,21.9,6.5,6.5,7.2,6.6,7,6.7,7.1,7.2,8.5,7,3.5,8.7
2020,11,12,13,75.1,75.1,47.3,48.1,47.4,47.5,46.9,46.9,45.8,46.9,47,47.5,18.9,18.8,18.8,18.7,19.2,18.8,20.7,6.2,6.2,6.7,6.3,6.5,6.4,6.7,5.7,7.9,6.8,3.3,8.4
