unit,load_min,load_2,load_3,load_4,load_max,load_total,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),a4,a3,a2,a1,a0,unit_type,fuel_type,group_type,source
627_1A,17.334,19.7415,22.149,24.5565,26.964,1230.714,0.642857143,14.59294944,13.61733468,13.54004257,12.78921456,12.74358901,0.003659599,-0.325379117,10.76923604,-157.4073263,871.5677493,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_1B,17.334,19.7415,22.149,24.5565,26.964,1230.714,0.642857143,14.47423804,14.05997499,13.54330883,13.25423976,12.73697895,-0.000974607,0.085595071,-2.793527352,39.97106551,-196.8368262,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_2A,16.371,18.7785,21.186,23.5935,26.001,1249.011,0.62962963,14.77953271,14.07923022,13.90805885,13.58644719,13.09787966,0.000822382,-0.073848981,2.461208698,-36.20498685,212.8114329,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_2B,16.371,18.7785,21.186,23.5935,26.001,1249.011,0.62962963,15.07055557,14.03622482,13.58721346,13.23482842,12.68382227,0.000239929,-0.025014225,0.950651472,-15.86384468,112.5119656,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_3A,18.297,20.46375,22.6305,24.79725,26.964,1408.869,0.678571429,14.10842487,13.73748443,13.55659243,13.36434928,12.99371969,6.49623E-05,-0.00889875,0.40301712,-7.652331466,66.42920899,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_3B,18.297,20.46375,22.6305,24.79725,26.964,1408.869,0.678571429,14.24994948,13.9832165,13.46435203,13.27447861,12.91179145,-0.002047165,0.185963248,-6.290070187,93.71723174,-504.3744409,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_4A,15.408,18.05625,20.7045,23.35275,26.001,842.625,0.592592593,15.57240042,14.72034674,13.88243286,13.46056412,13.00108208,-0.000724778,0.059792485,-1.815004134,23.75757988,-97.45929088,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
627_4B,14.445,17.334,20.223,23.112,26.001,1265.382,0.555555556,15.5058137,14.27216403,14.16046673,13.71920852,13.38754407,0.001130873,-0.094977314,2.958040069,-40.5908194,221.653071,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
628_1,91.575,160.71875,229.8625,299.00625,368.15,670677.725,0.248743719,12.45806547,11.19939458,11.01444895,10.9456337,10.78510138,1.36676E-09,-1.55047E-06,0.000641502,-0.115978391,18.79371874,Tangentially-fired,Coal,Boiler (Coal),Fit
628_2,110.075,200.725,291.375,382.025,472.675,1608848.8,0.232876712,12.07576625,10.60313971,10.2654148,9.939233083,9.90744962,8.67698E-10,-1.10533E-06,0.000517766,-0.108950998,19.14184848,Tangentially-fired,Coal,Boiler (Coal),Fit
628_4,208.125,335.54375,462.9625,590.38125,717.8,3551538.425,0.289948454,13.54268359,12.02148766,11.22671116,10.90353916,10.63190331,-2.6122E-11,2.11878E-08,1.91134E-05,-0.024898759,17.75482097,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
628_5,209.05,336.7,464.35,592,719.65,3197592.725,0.290488432,13.60746046,12.51724717,11.92802107,11.51000252,11.39275146,7.20841E-11,-1.41911E-07,0.000108511,-0.041660914,18.7333674,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
629_P4,19.64096703,22.03561695,24.43026688,26.8249168,29.21956672,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
630_P1,14.73072527,16.52671272,18.32270016,20.1186876,21.91467504,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
630_P2,17.18584615,19.28116484,21.37648352,23.4718022,25.56712088,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
630_P3,22.70986813,25.4786821,28.24749608,31.01631005,33.78512402,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
630_P4,23.93742857,26.85590816,29.77438776,32.69286735,35.61134694,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
634_4A,132.894,169.9695,207.045,244.1205,281.196,1352862.846,0.47260274,11.63969883,8.944793612,7.678067465,7.573927119,7.868181678,-1.09949E-08,7.4219E-06,-0.001344053,-0.023749544,24.54298157,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
634_4B,131.931,168.28425,204.6375,240.99075,277.344,1760157.918,0.475694444,11.71812743,8.319600947,7.594278379,7.47549416,7.872453325,4.71383E-08,-4.23273E-05,0.014308525,-2.161032498,130.6919526,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
634_4C,131.931,172.8585,213.786,254.7135,295.641,1454614.389,0.446254072,11.77127824,8.688271326,7.483255152,7.420952874,7.592751641,-2.57405E-09,2.02951E-07,0.000921117,-0.333202532,40.01204467,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
634_4D,131.931,170.9325,209.934,248.9355,287.937,1929014.19,0.45819398,11.54313583,8.406245237,7.490828031,7.470930593,7.892226821,1.56962E-08,-1.56814E-05,0.005996042,-1.033293322,74.7555005,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
634_P1,29.853,32.2605,34.668,37.0755,39.483,1229.751,0.756097561,15.24762133,14.61694539,14.27112149,14.04755879,13.65730541,-0.000156724,0.019036681,-0.838260895,15.50077288,-82.43230784,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
634_P2,28.23389011,31.67619937,35.11850863,38.5608179,42.00312716,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
634_P3,33.705,36.35325,39.0015,41.64975,44.298,1054.485,0.760869565,14.53242872,14.32670942,13.84831298,13.61386025,13.39441144,-0.000631591,0.099822741,-5.893547437,153.9231721,-1485.306578,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
634_P4,19.26,25.76025,32.2605,38.76075,45.261,6793.002,0.425531915,23.08318131,19.29531483,18.14053429,16.69898495,15.76775858,8.67471E-05,-0.011838081,0.596961649,-13.37802787,131.9425149,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
6358_1,22.26593748,26.16166517,30.05739285,33.95312053,37.84884821,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
6373_2,28.89,40.68675,52.4835,64.28025,76.077,7978.455,0.379746835,17.29111718,14.67849536,13.53598465,12.59404157,12.27149011,3.63251E-06,-0.00080577,0.067049173,-2.562325222,52.25400083,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6373_3,48.15,57.05775,65.9655,74.87325,83.781,11918.088,0.574712644,13.80175477,13.09604208,12.4838472,12.00006095,11.69207586,8.27346E-08,-1.21293E-05,0.001042837,-0.136525071,18.86701311,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
638_1,16.371,19.01925,21.6675,24.31575,26.964,54340.164,0.607142857,12.26991445,13.14550521,11.98272323,10.36038723,9.743683079,-9.62624E-05,0.022001066,-1.191052471,23.92232046,-149.7659615,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
638_1A,15.408,18.7785,22.149,25.5195,28.89,6274.908,0.533333333,16.96696134,15.43988137,14.42734522,13.60665457,13.0177926,0.000117095,-0.010989409,0.392662417,-6.574941596,58.65220471,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
638_1B,15.408,18.7785,22.149,25.5195,28.89,5616.216,0.533333333,17.80230573,15.93339594,15.2574674,14.60267242,12.9058222,3.50814E-05,-0.007972371,0.42701076,-8.849407989,79.96422214,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
638_2,16.371,19.26,22.149,25.038,27.927,108008.154,0.586206897,12.72267918,12.8791221,13.03092031,11.96829372,11.9203372,0.002056909,-0.178711096,5.730449598,-80.41915422,429.8131609,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
638_2A,15.408,17.8155,20.223,22.6305,25.038,431.424,0.615384615,17.14888943,16.31767723,16.1990247,14.71974096,13.9158596,0.005096634,-0.412498814,12.37276063,-163.2694482,817.0792531,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
638_2B,15.408,17.8155,20.223,22.6305,25.038,431.424,0.615384615,16.54584926,15.74718055,15.43864066,14.10490685,13.70331361,0.004307105,-0.345770668,10.29530338,-135.0202969,674.8255371,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
638_3,36.594,45.7425,54.891,64.0395,73.188,276467.67,0.5,12.50431074,12.05937687,11.64976594,11.43870647,11.20175837,-2.30595E-06,0.000499642,-0.039211061,1.28051479,-2.195697564,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
638_3A,15.408,19.26,23.112,26.964,30.816,6414.543,0.5,16.43501115,15.21097845,14.29593835,13.47265926,13.15181771,0.000118834,-0.010703896,0.362633628,-5.707574881,50.74248194,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
638_3B,15.408,19.26,23.112,26.964,30.816,7683.777,0.5,15.41520811,14.55573465,13.61164948,13.07413516,11.83620662,-0.000302459,0.027063851,-0.888934824,12.4776277,-47.75253564,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
641_4,41.625,49.25625,56.8875,64.51875,72.15,161680.75,0.576923077,11.75915766,11.70692867,10.80282932,10.21148129,11.2160991,1.45702E-06,0.000127457,-0.047442899,2.962737575,-42.92969376,Tangentially-fired,Coal,Boiler (Coal),Fit
641_5,41.625,49.25625,56.8875,64.51875,72.15,50476.325,0.576923077,11.9755191,11.54955772,10.48899662,10.52991204,10.62983084,-3.41369E-05,0.007897913,-0.673591907,25.02438549,-329.6980144,Tangentially-fired,Coal,Boiler (Coal),Fit
641_6,77.7,133.6625,189.625,245.5875,301.55,422656.55,0.257668712,11.9879584,11.54700912,11.73820614,11.36370637,12.49670372,1.38959E-08,-1.01238E-05,0.002627373,-0.286281357,22.61237471,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
641_7,247.9,306.175,364.45,422.725,481,1638413.65,0.515384615,11.6676512,11.70415798,11.61063442,11.61317724,11.85206121,-3.10069E-10,6.06293E-07,-0.000400586,0.109130984,1.166271244,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
642_2,18.44777576,23.21610952,27.98444329,32.75277706,37.52111082,,0.491663902,11.35165522,11.01892959,10.81695294,10.71962697,10.64179918,,,,,,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Generic
643_1,64.75,83.7125,102.675,121.6375,140.6,255074.3,0.460526316,12.27059425,12.07056016,11.90451488,11.48004303,11.71125445,3.88815E-07,-0.000152088,0.021754093,-1.358934713,43.50890734,Tangentially-fired,Coal,Boiler (Coal),Fit
643_2,66.6,92.73125,118.8625,144.99375,171.125,116542.6,0.389189189,11.97466877,12.14648003,11.92951075,11.61789637,11.5098469,3.64111E-10,2.59327E-06,-0.001025145,0.119338213,7.800598689,Tangentially-fired,Coal,Boiler (Coal),Fit
643_4,171.414,201.267,231.12,260.973,290.826,1620681.813,0.589403974,7.506552014,7.38521156,7.2564639,7.22144804,7.03454228,-1.81914E-08,1.63651E-05,-0.005447746,0.791674064,-34.84665358,Combined cycle,Natural Gas,Combined cycle (Natural Gas),Fit
643_5,172.377,203.193,234.009,264.825,295.641,1727904.159,0.583061889,7.554934969,7.332123937,7.258562021,7.247159296,7.084471076,-5.83815E-09,4.6089E-06,-0.001279106,0.140175881,2.946885044,Combined cycle,Natural Gas,Combined cycle (Natural Gas),Fit
643_AA,13.482,14.9265,16.371,17.8155,19.26,190.674,0.7,17.28971963,15.59476118,15.087655,15.24321125,14.44617515,-0.010432081,0.623955045,-13.68835574,129.5946387,-426.2234965,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
643_AB,12.2756044,13.7722606,15.2689168,16.765573,18.2622292,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
645_BB01,158.175,214.1375,270.1,326.0625,382.025,1485144.85,0.414043584,11.98130244,11.77632628,11.56852531,11.69748547,10.65355028,-7.85587E-09,7.93114E-06,-0.002909533,0.456137859,-13.84317366,Wet bottom turbo-fired boiler,Coal,Boiler (Coal),Fit
645_BB02,185.925,237.03125,288.1375,339.24375,390.35,1088655.625,0.476303318,12.15144896,11.36299358,11.39030782,11.2161755,10.3981475,3.51063E-09,-4.95745E-06,0.002488766,-0.534446297,53.15330118,Wet bottom turbo-fired boiler,Coal,Boiler (Coal),Fit
645_BB03,168.35,225.2375,282.125,339.0125,395.9,2033295.225,0.425233645,12.59597528,12.20667303,11.83769751,11.79899309,11.89080017,-2.02787E-09,2.33832E-06,-0.000953066,0.157817408,3.510917237,Wet bottom turbo-fired boiler,Coal,Boiler (Coal),Fit
645_BB04,167.425,234.25625,301.0875,367.91875,434.75,2660034.525,0.385106383,13.19337634,12.27551043,11.91846253,12.06661568,11.82584408,-1.75137E-09,1.84412E-06,-0.000648734,0.079957591,10.71271717,Tangentially-fired,Coal,Boiler (Coal),Fit
645_CT4A,22.149,24.075,26.001,27.927,29.853,7415.1,0.741935484,9.231864697,9.021365612,9.042855224,8.83846812,8.75006832,0.002421624,-0.253211627,9.888975281,-171.0057704,1114.069154,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
645_CT4B,24.075,25.5195,26.964,28.4085,29.853,7523.919,0.806451613,9.160632337,9.218079019,9.136120634,8.895990414,8.893627441,0.003968796,-0.417630307,16.42351635,-286.1201531,1872.668569,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6469_B1,205.35,262.7,320.05,377.4,434.75,3186688.825,0.472340426,12.1677207,11.7923914,11.49325177,11.31303208,11.42815327,5.14939E-10,-5.62406E-07,0.000239901,-0.052759081,16.83989156,Tangentially-fired,Coal,Boiler (Coal),Fit
6469_B2,206.275,262.00625,317.7375,373.46875,429.2,3243728.95,0.480603448,12.87147088,12.13589566,11.76534259,11.6762536,11.92512817,6.04923E-10,-7.81854E-07,0.000422276,-0.113246677,24.03089254,Tangentially-fired,Coal,Boiler (Coal),Fit
6481_1SGA,445.85,554.5375,663.225,771.9125,880.6,5848717.65,0.506302521,10.04039386,9.883122,9.876488948,9.795712041,9.72166915,9.12662E-11,-2.5146E-07,0.000255238,-0.11352499,28.59866381,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6481_2SGA,444,552.45625,660.9125,769.36875,877.825,5393986.725,0.505795574,10.28616269,10.07263809,10.07672391,9.957438873,9.871516275,1.49882E-10,-4.08272E-07,0.000409672,-0.179976868,39.34527914,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6558_3,2.364146552,4.127472291,5.89079803,7.654123768,9.417449507,,0.251038941,13.136546,11.51864969,10.96713568,10.79602367,10.58810797,,,,,,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Generic
6584_CT4,25.038,29.61225,34.1865,38.76075,43.335,1129.599,0.577777778,11.26451101,10.59509355,10.22590194,9.957462179,9.703236364,1.07484E-05,-0.001718819,0.103093276,-2.804617816,39.61225319,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
6635_AP-1,44.298,54.65025,65.0025,75.35475,85.707,1795.995,0.516853933,15.01527796,13.55597543,12.71856438,12.35519657,11.95253163,-1.32595E-06,0.000295097,-0.021576892,0.468514833,16.05566957,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6639_G1,110.075,141.75625,173.4375,205.11875,236.8,1332310.8,0.46484375,11.1754042,11.0728273,10.74609103,10.85289563,10.62164427,-5.91156E-08,4.0713E-05,-0.010238772,1.10804357,-32.35547601,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6639_G2,112.85,141.0625,169.275,197.4875,225.7,1242951.175,0.5,12.02272928,11.3369618,11.19546523,11.14731834,11.00504589,1.73266E-08,-1.4101E-05,0.004226807,-0.556477484,38.44754262,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
663_B1,23.112,32.98275,42.8535,52.72425,62.595,106380.684,0.369230769,11.43936264,10.57765087,10.33339127,10.14107286,10.19152183,3.31974E-06,-0.000601516,0.040695634,-1.23795618,24.79169395,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
663_B2,74,111,148,185,222,700004.85,0.333333333,10.96244339,10.55785822,10.16447794,10.19578807,9.878907547,-2.63755E-08,1.5023E-05,-0.003012632,0.242478168,4.219453298,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
663_CT3,47.187,53.928,60.669,67.41,74.151,7115.607,0.636363636,14.17101647,13.71165935,13.32312019,12.83035878,13.01632106,1.93308E-05,-0.004525751,0.394783836,-15.26777104,235.2498866,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6641_1,217.375,365.375,513.375,661.375,809.375,2611953.95,0.268571429,11.54183612,10.234547,9.982743989,9.882668214,9.90949936,7.63309E-11,-1.80616E-07,0.000159258,-0.062689351,19.32842887,Tangentially-fired,Coal,Boiler (Coal),Fit
6641_2,227.55,375.31875,523.0875,670.85625,818.625,2327574.725,0.277966102,11.7059382,10.69252284,10.45200267,10.36395323,10.32704545,4.53634E-11,-1.13557E-07,0.000106227,-0.044593357,17.56917044,Tangentially-fired,Coal,Boiler (Coal),Fit
6648_4,322.825,397.98125,473.1375,548.29375,623.45,3934872.3,0.517804154,11.22818864,10.99247322,10.85130107,10.65738176,10.67874802,5.42394E-10,-1.0028E-06,0.000687143,-0.208921028,34.90883781,Tangentially-fired,Coal,Boiler (Coal),Fit
664_CC1,32.742,51.76125,70.7805,89.79975,108.819,493372.827,0.300884956,15.3902808,12.71536037,9.934235674,8.663982336,8.466487999,-6.54435E-07,0.000199565,-0.020379048,0.702065514,7.997615072,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
6664_101,200.725,335.54375,470.3625,605.18125,740,3905830.075,0.27125,10.98030833,10.20134787,9.871831435,9.865332594,9.859650804,-2.46912E-11,3.11989E-08,-1.91352E-06,-0.009598363,12.77180332,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
666_7,82.818,98.226,113.634,129.042,144.45,8744.04,0.573333333,12.46410582,11.62219959,10.92225962,10.4537325,10.12909502,-1.30829E-07,5.95102E-05,-0.009632599,0.613815632,0.048236925,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
666_CT8,85.707,104.004,122.301,140.598,158.895,17157.771,0.539393939,12.06383346,10.95637046,10.33855731,9.865795008,9.576970032,1.42567E-07,-7.39032E-05,0.014489547,-1.299552669,55.84387436,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
667_1A,166.5,197.025,227.55,258.075,288.6,1491827.975,0.576923077,12.9965384,12.31687407,11.91764479,11.51130894,11.20105767,1.87519E-08,-1.76081E-05,0.006173168,-0.97067052,70.34259565,Circulating fluidized bed boiler,Coal,Boiler (Coal),Fit
667_2A,166.5,197.025,227.55,258.075,288.6,1265463.825,0.576923077,11.71809515,11.12782058,10.7467343,10.50240309,10.37346073,2.45079E-09,-2.50553E-06,0.001020106,-0.200540251,26.50985982,Circulating fluidized bed boiler,Coal,Boiler (Coal),Fit
667_3,48.15,156.24675,264.3435,372.44025,480.537,984433.491,0.100200401,17.47914345,12.28098396,11.32952657,10.86077304,10.62964185,1.07386E-09,-1.39997E-06,0.000668095,-0.142556199,22.94480762,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
6705_1,74.925,95.96875,117.0125,138.05625,159.1,1102502.875,0.470930233,12.94112327,12.24872065,11.53104934,11.67512658,10.95504339,-5.55167E-07,0.000252344,-0.04175562,2.954110155,-62.63269849,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6705_2,111.925,123.025,134.125,145.225,156.325,1208255.35,0.715976331,11.84809654,11.68211268,11.56148724,11.65125608,11.27210709,-2.31749E-06,0.001211998,-0.236395149,20.37266196,-642.6574604,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6705_3,118.4,128.575,138.75,148.925,159.1,1147736.3,0.744186047,11.60243189,11.50379987,11.41350191,11.50021716,11.23996947,-2.69258E-06,0.001466274,-0.298184979,26.83402522,-889.9947832,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6705_4,228.475,246.28125,264.0875,281.89375,299.7,1830596.275,0.762345679,11.90350607,11.60078969,11.37302428,11.31018176,11.24303165,-1.07433E-07,0.000112317,-0.043734702,7.506905699,-467.0602905,Cell burner boiler,Coal,Boiler (Coal),Fit
675_**8,43.47159223,51.07753675,58.68348127,66.2894258,73.89537032,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
6761_101,170.2,198.18125,226.1625,254.14375,282.125,1902080.275,0.603278689,9.449850921,9.807281759,9.784820288,9.820822775,9.835188629,-3.52398E-08,3.32424E-05,-0.011674641,1.809543483,-94.66853452,Tangentially-fired,Coal,Boiler (Coal),Fit
6761_A,44.298,49.113,53.928,58.743,63.558,959.148,0.696969697,14.69944038,14.59491641,13.60678609,13.20744583,12.84999945,-0.000156532,0.034456694,-2.82683087,102.3053957,-1362.546566,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6761_B,43.335,48.15,52.965,57.78,62.595,1617.84,0.692307692,14.14991775,13.57338612,13.14797307,12.83424451,12.62678486,2.63706E-06,-0.000592167,0.052053595,-2.173692178,49.48484402,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6761_C,43.335,48.15,52.965,57.78,62.595,1151.748,0.692307692,14.10275641,14.80723778,14.57095861,14.28552929,14.27969196,-4.36325E-05,0.01015498,-0.879212291,33.52870992,-460.3072861,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6761_D,43.335,48.6315,53.928,59.2245,64.521,4174.605,0.671641791,14.19549469,13.28198425,12.84884243,12.63692365,12.37479382,-6.50627E-07,-0.000157231,0.040751707,-2.667907617,68.37064984,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6761_F,91.485,100.152,108.819,117.486,126.153,33788.781,0.72519084,12.20188677,11.7663027,11.33608642,11.00447051,11.21850965,2.61275E-06,-0.001068112,0.163517923,-11.15953648,299.3845122,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
6768_1,129.5,158.40625,187.3125,216.21875,245.125,1253473.975,0.528301887,11.30645933,10.91285118,10.95484318,10.94031132,11.0297408,3.89471E-08,-3.03253E-05,0.008775591,-1.117991787,63.82295525,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
676_2,26.001,42.61275,59.2245,75.83625,92.448,12658.635,0.28125,14.41003656,11.36339528,10.94537307,10.52512275,10.99623796,1.92849E-06,-0.000488437,0.045660586,-1.887765506,40.3292505,Dry bottom wall-fired boiler,Residual Oil,Boiler (Diesel Oil),Fit
676_3,165.575,208.5875,251.6,294.6125,337.625,1069460.025,0.490410959,11.96324785,11.53276748,11.72997155,12.20157337,12.38152566,-2.59001E-09,1.64385E-06,-0.0001781,-0.047999875,19.27824446,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
676_5,114.5105356,134.5457066,154.5808775,174.6160484,194.6512194,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
6772_1,232.175,280.275,328.375,376.475,424.575,2356621.575,0.546840959,12.35106043,11.77695771,11.6325811,11.48357781,11.60636284,5.53269E-09,-7.38545E-06,0.003682252,-0.815593103,79.57425652,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
6823_W1,301.55,329.3,357.05,384.8,412.55,2310058.925,0.730941704,13.40060046,12.95312972,12.59297609,12.70544757,11.98261925,-1.18974E-07,0.000166321,-0.086752092,19.99980916,-1705.843155,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
683_**C,24.075,42.8535,61.632,80.4105,99.189,7450.731,0.242718447,18.30084008,16.06641551,13.90069562,13.09341431,12.35539572,-8.64134E-07,0.00021304,-0.017464941,0.455140578,14.78364205,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
683_**D,33.705,50.5575,67.41,84.2625,101.115,5401.467,0.333333333,17.6719686,14.82762973,13.50925448,12.91896756,12.55456761,1.52737E-07,-6.38198E-05,0.009980386,-0.712888243,32.6084085,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
688_1,20.223,27.20475,34.1865,41.16825,48.15,159580.656,0.42,12.96701078,12.24411833,11.67655914,11.51204957,11.39220152,-1.06287E-05,0.001426329,-0.067099757,1.234428001,5.426066064,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
688_2A,116.523,153.5985,190.674,227.7495,264.825,1046572.029,0.44,8.869161143,8.096666041,7.684148922,7.603473392,7.716703682,-2.42126E-09,1.57513E-06,-0.000248803,-0.016057097,12.07268159,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
688_HC3,28.89,33.705,38.52,43.335,48.15,31104.9,0.6,11.10178817,10.71964381,10.39637608,10.17896132,9.939597218,-1.35485E-05,0.00202722,-0.111049564,2.574098348,-10.02172691,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
688_HC4,28.89,33.705,38.52,43.335,48.15,95625.9,0.6,10.92743437,10.70298153,10.42872193,10.23604479,9.920485768,-2.60348E-05,0.003956885,-0.223113859,5.480033777,-38.44713848,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
689_8,79.5212053,93.43451845,107.3478316,121.2611447,135.1744579,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
693_**5,19.08508927,22.42428443,25.76347958,29.10267474,32.4418699,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
7030_U1,97.125,113.3125,129.5,145.6875,161.875,1113446.55,0.6,12.21498411,12.30167458,12.00561778,12.08869906,11.8292532,-9.00268E-07,0.000467129,-0.089933987,7.605118933,-225.9358088,Circulating fluidized bed boiler,Coal,Boiler (Coal),Fit
7030_U2,97.125,113.3125,129.5,145.6875,161.875,1330970.475,0.6,11.04228567,10.54318863,10.52874556,10.4045631,10.40598713,5.03514E-07,-0.000267874,0.053063417,-4.642933944,162.0477752,Circulating fluidized bed boiler,Coal,Boiler (Coal),Fit
