Year,Month,Day,Period,1,2,3
2020,10,11,19,1467.305789,1449.449079,1564.299272
2020,10,11,20,1386.572241,1428.813159,1537.701677
2020,10,11,21,1298.787729,1358.381867,1458.359696
2020,10,11,22,1195.843642,1253.407839,1358.731414
2020,10,11,23,1093.957199,1143.050527,1273.979753
2020,10,11,24,1025.56284,1019.235007,1212.219234
2020,10,12,1,985.3723404,954.6356052,1183.367605
2020,10,12,2,951.5277091,911.5693373,1168.941791
2020,10,12,3,942.3614547,897.2139147,1165.335337
2020,10,12,4,959.9888669,920.0928695,1179.310345
2020,10,12,5,1022.037358,998.599087,1225.292629
2020,10,12,6,1096.072489,1117.031324,1326.724138
2020,10,12,7,1148.602177,1126.45207,1399.304018
2020,10,12,8,1205.362444,1183.87376,1494.424233
2020,10,12,9,1250.841168,1238.155202,1581.429927
2020,10,12,10,1318.53043,1316.66142,1654.91142
2020,10,12,11,1375.290698,1366.456792,1694.582411
2020,10,12,12,1411.955715,1400.102314,1715.770326
2020,10,12,13,1451.08857,1440.47694,1745.974375
2020,10,12,14,1466.953241,1453.935149,1765.359064
2020,10,12,15,1483.17046,1482.197387,1753.638089
2020,10,12,16,1482.112815,1492.515347,1722.08162
2020,10,12,17,1445.800346,1476.814104,1647.247706
2020,10,12,18,1473.651658,1505.524949,1656.714647
2020,10,12,19,1446.152895,1533.787187,1724.335653
2020,10,12,20,1376.700891,1510.459625,1662.575134
2020,10,12,21,1294.55715,1228.734456,1553.479911
2020,10,12,22,1160.588817,1336.400126,1414.180639
2020,10,12,23,1056.939634,1210.341571,1303.282189
2020,10,12,24,992.0707571,1114.339682,1233.40715
2020,10,13,1,952.937902,1045.254211,1194.637773
2020,10,13,2,932.1375557,1003.085157,1177.957925
2020,10,13,3,925.7916873,976.6173461,1169.392597
2020,10,13,4,950.8226126,981.5520227,1179.310345
2020,10,13,5,1018.159327,1055.572171,1219.432142
2020,10,13,6,1102.065809,1156.957343,1335.740272
2020,10,13,7,1141.903761,1137.667244,1421.393546
2020,10,13,8,1178.921326,1173.107193,1507.948434
2020,10,13,9,1209.593023,1234.11774,1595.404935
2020,10,13,10,1254.014102,1300.960176,1673.845302
2020,10,13,11,1306.896338,1342.232016,1743.720342
2020,10,13,12,1361.893864,1384.849677,1777.981651
2020,10,13,13,1405.962395,1430.607587,1812.693768
2020,10,13,14,1447.915636,1469.636392,1807.734894
2020,10,13,15,1476.472044,1484.889029,1779.334071
2020,10,13,16,1485.990846,1481.300173,1714.868712
2020,10,13,17,1452.146215,1446.757437,1644.542866
2020,10,13,18,1479.997526,1494.309775,1643.190446
2020,10,13,19,1456.024245,1513.599874,1712.163872
2020,10,13,20,1387.982434,1485.786243,1657.165454
2020,10,13,21,1311.832014,1422.084055,1544.012971
2020,10,13,22,1187.735032,1302.754604,1406.516925
2020,10,13,23,1078.797625,1167.72391,1292.012022
2020,10,13,24,1014.281296,1060.05824,1221.686175
2020,10,14,1,978.6739238,986.0380922,1184.720025
2020,10,14,2,952.2328055,941.6260035,1163.53211
2020,10,14,3,942.3614547,912.9151582,1156.770009
2020,10,14,4,968.4500247,939.3829687,1167.138564
2020,10,14,5,1040.722415,1005.328191,1197.79342
2020,10,14,6,1115.462642,1098.638439,1314.552357
2020,10,14,7,1149.307274,1078.002518,1386.68143
2020,10,14,8,1176.806037,1143.947741,1477.744385
2020,10,14,9,1217.349085,1220.210924,1571.962986
2020,10,14,10,1262.827808,1283.464505,1653.108194
2020,10,14,11,1322.055913,1324.736345,1720.278393
2020,10,14,12,1403.142009,1360.624902,1759.949383
2020,10,14,13,1468.715982,1397.859279,1797.36634
2020,10,14,14,1522.655863,1444.96301,1810.890541
2020,10,14,15,1560.378525,1465.150323,1796.01392
2020,10,14,16,1563.198911,1474.571069,1746.875989
2020,10,14,17,1529.706828,1449.449079,1669.788042
2020,10,14,18,1533.584859,1468.290571,1664.829168
2020,10,14,19,1482.465364,1494.758382,1735.155014
2020,10,14,20,1407.02004,1457.972611,1669.337235
2020,10,14,21,1328.049233,1378.56918,1550.775071
2020,10,14,22,1193.728352,1261.482764,1409.672572
2020,10,14,23,1074.919594,1128.695105,1294.266055
2020,10,14,24,1008.640524,1027.758539,1223.038595
2020,10,15,1,968.4500247,974.3743113,1191.482126
2020,10,15,2,943.7716477,928.6164017,1172.097438
2020,10,15,3,933.1952004,909.3263025,1160.376463
2020,10,15,4,960.6939634,933.1024713,1166.23695
2020,10,15,5,1028.383226,1002.187943,1205.457134
2020,10,15,6,1115.110094,1076.208091,1323.117684
2020,10,15,7,1144.371598,1071.722021,1390.73869
2020,10,15,8,1180.684067,1138.564458,1484.055679
2020,10,15,9,1214.528699,1207.649929,1583.683961
2020,10,15,10,1279.045027,1277.184008,1668.886428
2020,10,15,11,1338.273132,1326.97938,1711.713065
2020,10,15,12,1409.840426,1354.344404,1745.974375
2020,10,15,13,1482.465364,1410.420274,1771.219551
2020,10,15,14,1549.44953,1460.664253,1779.784878
2020,10,15,15,1597.748639,1483.991815,1759.04777
2020,10,15,16,1605.857249,1493.861168,1708.106612
2020,10,15,17,1563.198911,1473.673855,1633.723505
2020,10,15,18,1555.44285,1509.562411,1658.067067
2020,10,15,19,1507.143741,1514.497088,1708.557419
2020,10,15,20,1429.230579,1479.505745,1644.092059
2020,10,15,21,1347.086838,1404.588383,1538.152483
2020,10,15,22,1218.759278,1287.950575,1411.926606
2020,10,15,23,1097.130134,1162.789233,1297.872509
2020,10,15,24,1030.498516,1054.22635,1227.095856
2020,10,16,1,987.4876299,993.6644105,1191.482126
2020,10,16,2,952.2328055,943.8690382,1176.605505
2020,10,16,3,944.8292924,922.3359043,1173.900664
2020,10,16,4,967.39238,948.3551078,1169.843404
2020,10,16,5,1042.132608,1018.337793,1213.120848
2020,10,16,6,1129.564572,1088.320479,1324.920911
2020,10,16,7,1166.582138,1087.871872,1409.672572
2020,10,16,8,1195.843642,1134.975602,1492.621006
2020,10,16,9,1221.579664,1210.341571,1582.331541
2020,10,16,10,1274.814448,1269.557689,1662.124328
2020,10,16,11,1343.913904,1298.717142,1709.459032
2020,10,16,12,1417.596487,1328.773808,1715.770326
2020,10,16,13,1491.631618,1374.980324,1709.909839
2020,10,16,14,1523.36096,1376.326145,1700.893705
2020,10,16,15,1528.296635,1363.76515,1664.829168
2020,10,16,16,1504.675903,1357.93326,1623.354951
2020,10,16,17,1479.644978,1344.475051,1583.233154
2020,10,16,18,1509.611578,1412.214702,1617.94527
2020,10,16,19,1467.658337,1427.915945,1654.91142
2020,10,16,20,1416.186294,1389.335747,1581.429927
2020,10,16,21,1354.8429,1340.437589,1508.399241
2020,10,16,22,1251.546264,1270.90351,1386.230623
2020,10,16,23,1161.646462,1170.864159,1300.126542
2020,10,16,24,1088.668976,1080.69416,1233.857956
2020,10,17,1,1041.427511,1008.019833,1193.285353
2020,10,17,2,1010.403266,961.3647096,1169.843404
2020,10,17,3,992.4233053,934.8968991,1155.417589
2020,10,17,4,991.0131123,928.6164017,1156.770009
2020,10,17,5,1013.928748,950.5981426,1169.843404
2020,10,17,6,1047.77338,981.1034157,1205.457134
2020,10,17,7,1077.387432,979.3089879,1226.194242
2020,10,17,8,1123.571252,1095.946797,1294.716862
2020,10,17,9,1163.409203,1130.040926,1366.845935
2020,10,17,10,1191.613063,1139.910279,1409.221765
2020,10,17,11,1218.054181,1155.611522,1437.171781
2020,10,17,12,1231.098466,1145.293562,1438.524201
2020,10,17,13,1237.796883,1153.368487,1427.254034
2020,10,17,14,1232.508659,1160.546199,1411.024992
2020,10,17,15,1229.335725,1167.72391,1396.599177
2020,10,17,16,1217.349085,1147.08799,1379.017716
2020,10,17,17,1209.945571,1151.125453,1367.747548
2020,10,17,18,1256.48194,1277.632615,1451.597596
2020,10,17,19,1238.149431,1296.474107,1513.808921
2020,10,17,20,1196.901286,1277.632615,1472.334704
2020,10,17,21,1144.371598,1228.734456,1421.393546
2020,10,17,22,1074.214498,1160.097592,1342.502373
2020,10,17,23,996.6538842,1074.86227,1276.233787
2020,10,17,24,950.4700643,1001.739336,1217.628915
2020,10,18,1,910.9846611,937.5885408,1179.761152
2020,10,18,2,887.0113805,892.7278451,1159.024043
2020,10,18,3,872.5569025,868.0544625,1143.696615
2020,10,18,4,869.7365166,866.2600346,1141.893388
2020,10,18,5,887.716477,872.0919251,1147.753875
2020,10,18,6,904.6387927,876.1293877,1161.278077
2020,10,18,7,930.0222662,842.9324728,1165.786144
2020,10,18,8,983.257051,926.3733669,1202.752294
2020,10,18,9,1024.152647,1025.515504,1249.636191
2020,10,18,10,1060.112568,1099.535652,1294.716862
2020,10,18,11,1088.316428,1142.60192,1319.511231
2020,10,18,12,1117.93048,1164.135054,1329.879785
2020,10,18,13,1144.371598,1185.219581,1331.232205
2020,10,18,14,1160.588817,1209.444357,1331.232205
2020,10,18,15,1181.389164,1232.323312,1326.273331
2020,10,18,16,1202.894607,1234.566347,1329.879785
2020,10,18,17,1217.349085,1230.528884,1360.985448
2020,10,18,18,1293.146957,1333.708484,1461.96615
2020,10,18,19,1282.217961,1358.381867,1519.218602
2020,10,18,20,1236.38669,1333.708484,1484.506485
2020,10,18,21,1162.351559,1275.38958,1414.631446
2020,10,18,22,1067.163533,1198.229183,1328.076558
2020,10,18,23,974.4433449,1085.18023,1249.636191
2020,10,18,24,923.3238496,994.1130175,1199.14584
2020,10,19,1,895.8250866,938.4857548,1167.138564
2020,10,19,2,878.9027709,892.7278451,1152.261942
2020,10,19,3,879.2553191,885.5501338,1149.106295
2020,10,19,4,906.0489857,913.8123721,1153.163556
2020,10,19,5,984.6672439,989.6269479,1199.14584
2020,10,19,6,1080.560366,1077.553912,1311.847517
2020,10,19,7,1110.174419,1073.067842,1397.049984
2020,10,19,8,1132.03241,1127.349284,1474.588738
2020,10,19,9,1154.595497,1199.575004,1555.283138
2020,10,19,10,1180.684067,1261.034157,1626.510598
2020,10,19,11,1215.586343,1301.85739,1667.534008
2020,10,19,12,1246.258041,1318.007241,1676.099336
2020,10,19,13,1278.692479,1347.6153,1682.41063
2020,10,19,14,1303.018308,1368.699827,1672.943689
2020,10,19,15,1324.171202,1381.709429,1655.362227
2020,10,19,16,1331.222167,1380.812215,1621.100917
2020,10,19,17,1326.991588,1358.381867,1603.519456
2020,10,19,18,1385.514597,1436.439477,1677.000949
2020,10,19,19,1367.534636,1449.449079,1710.811452
2020,10,19,20,1312.184562,1412.214702,1649.050933
2020,10,19,21,1255.424295,1346.269479,1544.914584
2020,10,19,22,1138.730826,1229.63167,1411.475799
2020,10,19,23,1041.780059,1107.610578,1292.913635
2020,10,19,24,980.0841168,1000.842122,1223.489402
2020,10,20,1,951.5277091,946.112073,1185.621639
2020,10,20,2,925.7916873,908.4290886,1169.392597
2020,10,20,3,921.5611084,897.2139147,1159.024043
2020,10,20,4,943.4190995,915.158193,1167.138564
2020,10,20,5,1017.101682,995.0102314,1209.965201
2020,10,20,6,1122.866155,1087.871872,1324.019298
2020,10,20,7,1153.185304,1074.86227,1405.615312
2020,10,20,8,1175.043295,1120.620179,1490.817779
2020,10,20,9,1195.491094,1180.733512,1591.798481
2020,10,20,10,1215.586343,1222.453959,1667.534008
2020,10,20,11,1231.451014,1249.818983,1719.827586
2020,10,20,12,1246.258041,1255.202267,1742.818728
2020,10,20,13,1264.943097,1270.454903,1760.850997
2020,10,20,14,1278.692479,1275.838187,1755.892123
2020,10,20,15,1283.275606,1271.800724,1734.253401
2020,10,20,16,1280.102672,1258.342515,1690.074344
2020,10,20,17,1266.000742,1255.202267,1619.297691
2020,10,20,18,1344.619,1361.073509,1667.984815
2020,10,20,19,1327.344137,1375.877538,1713.516292
2020,10,20,20,1280.807768,1331.465449,1656.714647
2020,10,20,21,1219.111826,1267.763261,1543.111357
2020,10,20,22,1111.584612,1172.20998,1394.345144
2020,10,20,23,1010.755814,1059.161026,1290.659601
2020,10,20,24,955.0531915,971.2340626,1218.079722
2020,10,21,1,921.5611084,910.6721234,1179.761152
2020,10,21,2,903.5811479,881.5126712,1166.23695
2020,10,21,3,903.5811479,863.1197859,1160.376463
2020,10,21,4,932.4901039,890.9334173,1165.786144
2020,10,21,5,1010.403266,974.8229183,1201.85068
2020,10,21,6,1103.123454,1065.441524,1315.904777
2020,10,21,7,1128.154379,1045.254211,1401.558051
2020,10,21,8,1137.673182,1086.974658,1493.522619
2020,10,21,9,1148.602177,1149.779632,1596.757355
2020,10,21,10,1171.165265,1175.350228,1674.746916
2020,10,21,11,1188.08758,1209.444357,1739.212275
2020,10,21,12,1209.240475,1214.379034,1778.432458
2020,10,21,13,1230.745918,1224.248387,1811.341348
2020,10,21,14,1246.258041,1230.977491,1838.38975
2020,10,21,15,1255.424295,1224.248387,1825.767162
2020,10,21,16,1262.827808,1217.519282,1783.391332
2020,10,21,17,1260.007422,1225.594207,1722.532426
2020,10,21,18,1330.517071,1350.306942,1733.351787
2020,10,21,19,1313.242207,1375.428931,1768.965517
2020,10,21,20,1271.994062,1343.577837,1696.836444
2020,10,21,21,1209.945571,1274.492366,1570.610566
2020,10,21,22,1101.360713,1164.583661,1423.64758
2020,10,21,23,1005.820139,1045.254211,1306.437836
2020,10,21,24,956.4633845,955.5328191,1227.997469
2020,10,22,1,921.2085601,896.7653077,1186.974059
2020,10,22,2,909.2219198,864.9142138,1168.490984
2020,10,22,3,905.3438892,857.7365024,1162.630497
2020,10,22,4,931.7850074,884.6529199,1166.23695
2020,10,22,5,1006.877783,970.3368487,1205.907941
2020,10,22,6,1103.82855,1063.647096,1327.174945
2020,10,22,7,1131.327313,1043.011176,1402.459665
2020,10,22,8,1135.205344,1080.69416,1497.129073
2020,10,22,9,1141.551212,1139.013065,1613.437203
2020,10,22,10,1160.236269,1175.350228,1713.516292
2020,10,22,11,1176.10094,1194.640327,1797.817146
2020,10,22,12,1196.901286,1218.865103,1845.602657
2020,10,22,13,1227.925532,1231.426098,1897.445429
2020,10,22,14,1248.37333,1242.641272,1931.706738
2020,10,22,15,1258.244681,1244.884307,1910.518823
2020,10,22,16,1269.878773,1243.089879,1858.225245
2020,10,22,17,1266.35329,1246.678734,1770.317937
2020,10,22,18,1332.279812,1358.830474,1765.359064
2020,10,22,19,1309.011628,1405.03699,1788.801012
2020,10,22,20,1258.244681,1358.830474,1707.204998
2020,10,22,21,1207.477734,1296.474107,1583.233154
2020,10,22,22,1101.008164,1190.154258,1429.958874
2020,10,22,23,1004.057397,1073.067842,1310.04429
2020,10,22,24,946.2394854,980.2062018,1231.153116
2020,10,23,1,922.9713013,919.1956556,1192.383739
2020,10,23,2,910.6321128,878.3724225,1171.195824
2020,10,23,3,904.6387927,879.2696364,1162.17969
2020,10,23,4,936.7206828,897.2139147,1171.195824
2020,10,23,5,1010.755814,983.3464505,1214.473268
2020,10,23,6,1107.001484,1079.348339,1328.076558
2020,10,23,7,1133.090054,1062.749882,1410.123379
2020,10,23,8,1134.852796,1108.507792,1502.087947
2020,10,23,9,1148.249629,1177.593263,1626.059791
2020,10,23,10,1167.992331,1215.724854,1737.859854
2020,10,23,11,1181.741712,1248.921769,1835.234103
2020,10,23,12,1213.118506,1270.454903,1893.838975
2020,10,23,13,1249.430975,1295.128286,1948.837393
2020,10,23,14,1271.994062,1318.007241,1986.25435
2020,10,23,15,1295.614795,1335.951519,1962.361594
2020,10,23,16,1296.319891,1336.400126,1898.797849
2020,10,23,17,1282.217961,1326.530773,1790.604239
2020,10,23,18,1332.63236,1399.2051,1773.924391
2020,10,23,19,1290.326571,1405.485597,1773.924391
2020,10,23,20,1237.796883,1361.970722,1684.664663
2020,10,23,21,1193.375804,1309.932315,1577.372667
2020,10,23,22,1110.879515,1227.837242,1447.089529
2020,10,23,23,1019.216972,1118.377145,1333.937045
2020,10,23,24,970.212766,1032.244609,1251.890225
2020,10,24,1,932.8426522,961.3647096,1205.457134
2020,10,24,2,911.3372093,914.709586,1176.154698
2020,10,24,3,897.9403761,883.755706,1162.17969
2020,10,24,4,914.5101435,879.2696364,1159.024043
2020,10,24,5,939.1885205,905.2888399,1168.941791
2020,10,24,6,969.5076695,916.9526208,1202.752294
2020,10,24,7,1001.237011,874.3349599,1226.194242
2020,10,24,8,1055.176893,964.9535652,1294.716862
2020,10,24,9,1096.777585,1059.161026,1388.03385
2020,10,24,10,1133.442603,1121.068786,1460.61373
2020,10,24,11,1164.466848,1133.181174,1526.431509
2020,10,24,12,1189.497773,1141.256099,1566.102499
2020,10,24,13,1220.874567,1158.303164,1588.192028
2020,10,24,14,1258.244681,1170.415552,1594.954128
2020,10,24,15,1282.57051,1183.87376,1583.233154
2020,10,24,16,1296.319891,1186.565402,1556.635558
2020,10,24,17,1290.326571,1191.500079,1538.60329
2020,10,24,18,1328.401781,1299.614355,1607.576716
2020,10,24,19,1293.852053,1314.418385,1629.666245
2020,10,24,20,1240.26472,1276.735401,1561.594432
2020,10,24,21,1174.690747,1225.145601,1481.801645
2020,10,24,22,1104.533647,1159.648985,1391.640304
2020,10,24,23,1025.56284,1073.965056,1300.577349
2020,10,24,24,973.7382484,983.7950575,1231.153116
2020,10,25,1,935.3104899,916.9526208,1197.79342
2020,10,25,2,916.2728847,868.0544625,1172.548244
2020,10,25,3,896.5301831,848.7643633,1158.12243
2020,10,25,4,900.4082138,845.6241146,1154.065169
2020,10,25,5,917.6830777,866.2600346,1158.12243
2020,10,25,6,931.7850074,859.9795372,1171.646631
2020,10,25,7,954.7006432,807.9411302,1173.900664
2020,10,25,8,1014.633845,896.7653077,1209.063587
2020,10,25,9,1060.112568,989.6269479,1266.316039
2020,10,25,10,1112.994805,1066.338738,1325.822525
2020,10,25,11,1148.954725,1096.844011,1386.230623
2020,10,25,12,1200.426769,1107.610578,1425.450807
2020,10,25,13,1241.674913,1123.311821,1476.391965
2020,10,25,14,1287.858733,1147.536597,1513.358115
2020,10,25,15,1324.171202,1164.583661,1531.390383
2020,10,25,16,1347.086838,1178.04187,1531.841189
2020,10,25,17,1347.791935,1197.331969,1510.202468
2020,10,25,18,1400.321623,1315.764206,1588.642835
2020,10,25,19,1359.426027,1336.848733,1632.371085
2020,10,25,20,1294.55715,1306.792067,1573.315407
2020,10,25,21,1214.881247,1234.566347,1495.776653
2020,10,25,22,1115.110094,1140.358886,1369.550775
2020,10,25,23,1006.172687,1033.59043,1278.938627
2020,10,25,24,954.348095,950.1495357,1211.317621
2020,10,26,1,925.7916873,892.7278451,1179.761152
2020,10,26,2,909.9270163,859.9795372,1165.335337
2020,10,26,3,906.7540821,852.8018259,1157.671623
2020,10,26,4,938.1308758,877.4752086,1169.843404
2020,10,26,5,1018.511875,977.0659531,1223.489402
2020,10,26,6,1126.03909,1066.338738,1336.191079
2020,10,26,7,1157.415883,1046.600031,1413.729832
2020,10,26,8,1185.267194,1100.881473,1524.177475
2020,10,26,9,1208.535379,1158.751771,1668.886428
2020,10,26,10,1254.014102,1211.238785,1792.407466
2020,10,26,11,1303.723404,1244.4357,1910.068016
2020,10,26,12,1342.151163,1264.623013,1954.247074
2020,10,26,13,1380.226373,1284.810326,2068.751977
2020,10,26,14,1392.565562,1309.035102,2154.405252
2020,10,26,15,1396.091044,1313.521171,2161.618159
2020,10,26,16,1388.334983,1311.278136,2098.50522
2020,10,26,17,1406.667491,1313.969778,1973.180955
2020,10,26,18,1460.959921,1414.906343,1952.443847
2020,10,26,19,1426.762741,1426.570124,1912.772857
2020,10,26,20,1382.341663,1387.989926,1826.217969
2020,10,26,21,1311.479466,1308.586495,1651.755773
2020,10,26,22,1208.887927,1200.023611,1482.252452
2020,10,26,23,1090.784265,1085.18023,1338.895919
2020,10,26,24,1035.081643,992.7671966,1258.201519
2020,10,27,1,994.891143,938.4857548,1211.768428
2020,10,27,2,979.026472,905.2888399,1185.621639
2020,10,27,3,967.39238,890.9334173,1174.802278
2020,10,27,4,994.891143,916.0554069,1179.761152
2020,10,27,5,1074.214498,1006.674012,1228.899083
2020,10,27,6,1194.785997,1114.339682,1359.182221
2020,10,27,7,1234.2714,1126.45207,1443.933882
2020,10,27,8,1236.38669,1143.947741,1530.488769
2020,10,27,9,1262.827808,1200.920825,1638.682379
2020,10,27,10,1303.723404,1230.528884,1740.564695
2020,10,27,11,1342.151163,1248.921769,1825.316356
2020,10,27,12,1351.317417,1241.744058,1870.397026
2020,10,27,13,1348.497031,1252.510625,1910.068016
2020,10,27,14,1372.470312,1237.706595,1942.526099
2020,10,27,15,1386.572241,1228.734456,1921.788991
2020,10,27,16,1396.091044,1220.659531,1851.913951
2020,10,27,17,1392.565562,1239.94963,1759.04777
2020,10,27,18,1459.549728,1369.597041,1791.956659
2020,10,27,19,1436.281544,1389.335747,1789.702626
2020,10,27,20,1388.334983,1355.241618,1704.049351
2020,10,27,21,1317.472786,1277.632615,1581.880734
2020,10,27,22,1195.138545,1173.107193,1431.311294
2020,10,27,23,1087.963879,1062.749882,1315.45397
2020,10,27,24,1019.216972,977.0659531,1241.52167
2020,10,28,1,988.5452746,930.8594365,1206.358747
2020,10,28,2,963.8668976,896.7653077,1185.170832
2020,10,28,3,953.9955468,885.5501338,1175.253084
2020,10,28,4,975.1484414,909.7749095,1192.383739
2020,10,28,5,1052.709055,1006.674012,1237.013603
2020,10,28,6,1159.178624,1095.49819,1350.166087
2020,10,28,7,1191.965611,1076.656698,1444.835495
2020,10,28,8,1218.406729,1099.535652,1515.612148
2020,10,28,9,1243.085106,1172.20998,1612.084783
2020,10,28,10,1280.102672,1209.444357,1718.475166
2020,10,28,11,1314.299852,1235.463561,1804.12844
2020,10,28,12,1360.131123,1216.173461,1857.774438
2020,10,28,13,1386.92479,1220.659531,1882.118001
2020,10,28,14,1404.90475,1222.902566,1878.962354
2020,10,28,15,1414.776101,1215.724854,1827.570389
2020,10,28,16,1418.301583,1204.50968,1763.10503
2020,10,28,17,1405.609847,1214.379034,1710.360645
2020,10,28,18,1465.543048,1345.820872,1762.654223
2020,10,28,19,1437.691737,1358.830474,1757.244543
2020,10,28,20,1383.399307,1336.400126,1689.17273
2020,10,28,21,1311.479466,1274.492366,1574.21702
2020,10,28,22,1191.613063,1173.5558,1434.917748
2020,10,28,23,1074.919594,1061.852668,1323.117684
2020,10,28,24,1002.294656,970.3368487,1240.620057
2020,10,29,1,967.0398318,917.8498347,1207.260361
2020,10,29,2,940.5987135,885.5501338,1192.383739
2020,10,29,3,932.1375557,880.1668503,1177.957925
2020,10,29,4,953.6429985,907.5318747,1188.326479
2020,10,29,5,1031.908709,999.9449079,1231.153116
2020,10,29,6,1137.320633,1089.217692,1353.321734
2020,10,29,7,1159.178624,1074.86227,1430.40968
2020,10,29,8,1150.717467,1111.64804,1512.907308
2020,10,29,9,1154.948046,1152.91988,1611.633977
2020,10,29,10,1162.704107,1178.04187,1701.344511
2020,10,29,11,1171.165265,1195.088934,1779.334071
2020,10,29,12,1182.799357,1233.669133,1837.488137
2020,10,29,13,1195.843642,1172.20998,1885.724454
2020,10,29,14,1200.426769,1175.350228,1887.076874
2020,10,29,15,1219.816922,1165.929482,1880.314774
2020,10,29,16,1226.867887,1154.714308,1832.078456
2020,10,29,17,1237.091786,1178.939084,1743.720342
2020,10,29,18,1321.350816,1309.035102,1790.604239
2020,10,29,19,1304.428501,1327.427987,1777.981651
2020,10,29,20,1263.180356,1306.34346,1708.557419
2020,10,29,21,1207.477734,1241.744058,1585.937994
2020,10,29,22,1109.82187,1157.40595,1440.327428
2020,10,29,23,1014.986393,1047.945852,1319.511231
2020,10,29,24,961.7516081,974.3743113,1244.677317
2020,10,30,1,934.2528451,920.9900834,1200.49826
2020,10,30,2,923.3238496,891.8306312,1177.056311
2020,10,30,3,918.3881742,880.6154573,1169.843404
2020,10,30,4,946.5920336,905.2888399,1173.900664
2020,10,30,5,1025.210292,975.7201322,1213.571655
2020,10,30,6,1128.859476,1025.066898,1318.158811
2020,10,30,7,1144.371598,992.7671966,1412.828219
2020,10,30,8,1145.781791,1054.22635,1484.055679
2020,10,30,9,1157.063335,1117.031324,1596.757355
2020,10,30,10,1164.466848,1160.546199,1684.213856
2020,10,30,11,1176.806037,1169.069731,1791.505853
2020,10,30,12,1195.491094,1162.789233,1837.488137
2020,10,30,13,1212.413409,1165.929482,1895.191395
2020,10,30,14,1231.098466,1174.901621,1921.788991
2020,10,30,15,1249.783523,1176.247442,1914.125277
2020,10,30,16,1255.071747,1173.5558,1841.996204
2020,10,30,17,1254.719198,1195.986148,1768.514711
2020,10,30,18,1309.011628,1313.969778,1791.505853
2020,10,30,19,1269.878773,1322.044703,1761.301803
2020,10,30,20,1226.515339,1294.231072,1674.296109
2020,10,30,21,1178.568778,1247.127341,1551.225878
2020,10,30,22,1097.130134,1170.864159,1431.762101
2020,10,30,23,1012.871103,1069.030379,1315.003164
2020,10,30,24,955.758288,986.9353062,1250.988611
2020,10,31,1,925.439139,887.3445616,1202.752294
2020,10,31,2,909.2219198,947.009287,1182.916798
2020,10,31,3,899.350569,875.2321738,1172.097438
2020,10,31,4,910.6321128,880.6154573,1165.786144
2020,10,31,5,940.5987135,914.709586,1175.253084
2020,10,31,6,976.9111826,931.7566504,1198.244227
2020,10,31,7,1009.698169,911.5693373,1226.194242
2020,10,31,8,1058.702375,971.2340626,1280.741854
2020,10,31,9,1103.82855,1045.254211,1373.157229
2020,10,31,10,1138.378278,1083.834409,1446.638722
2020,10,31,11,1161.293914,1102.227294,1505.243594
2020,10,31,12,1181.036616,1108.956399,1541.30813
2020,10,31,13,1210.650668,1109.853612,1551.225878
2020,10,31,14,1247.315685,1113.891075,1555.733945
2020,10,31,15,1277.634834,1116.582717,1551.225878
2020,10,31,16,1288.56383,1120.620179,1534.54603
2020,10,31,17,1300.903018,1164.583661,1502.98956
2020,10,31,18,1334.042553,1289.296395,1587.741221
2020,10,31,19,1280.102672,1296.474107,1580.077507
2020,10,31,20,1220.522019,1270.90351,1533.19361
2020,10,31,21,1161.293914,1229.63167,1454.753243
2020,10,31,22,1084.438397,1152.91988,1347.461246
2020,10,31,23,1009.345621,1065.441524,1275.78298
2020,10,31,24,956.8159327,980.2062018,1220.333755
2020,11,1,1,941.6563582,1029.10436,1114.394179
2020,11,1,2,931.4324592,1000.393515,1036.855425
2020,11,1,3,925.0865908,972.1312766,957.9642518
2020,11,1,4,926.849332,959.5702818,938.1287567
2020,11,1,5,934.6053934,953.7383913,953.9069915
2020,11,1,6,947.6496784,943.8690382,985.9142676
2020,11,1,7,960.6939634,960.4674957,979.152167
2020,11,1,8,992.7758535,938.9343617,1036.404619
2020,11,1,9,1017.454231,974.3743113,1149.106295
2020,11,1,10,1043.190252,1028.207146,1253.693451
2020,11,1,11,1060.112568,1073.067842,1319.962037
2020,11,1,12,1068.926274,1099.535652,1357.829801
2020,11,1,13,1082.675656,1110.750826,1393.443531
2020,11,1,14,1102.065809,1112.993861,1402.910471
2020,11,1,15,1116.520287,1122.414607,1412.377412
2020,11,1,16,1136.968085,1127.349284,1408.770959
2020,11,1,17,1178.568778,1130.938139,1421.393546
2020,11,1,18,1287.153637,1160.546199,1575.118633
2020,11,1,19,1267.763483,1288.847788,1615.691237
2020,11,1,20,1203.247155,1284.361719,1579.6267
2020,11,1,21,1124.981445,1267.314654,1534.095223
2020,11,1,22,1039.66477,1236.809381,1434.917748
2020,11,1,23,973.0331519,1186.565402,1310.945903
2020,11,1,24,940.9512618,1093.703762,1192.834546
2020,11,2,1,931.7850074,1003.533764,1105.828852
2020,11,2,2,925.7916873,977.963167,1085.54255
2020,11,2,3,924.0289461,963.6077444,1065.256248
2020,11,2,4,938.483424,963.1591374,1064.805441
2020,11,2,5,988.5452746,984.2436644,1106.730465
2020,11,2,6,1088.668976,1046.151425,1176.605505
2020,11,2,7,1116.520287,1053.777743,1333.937045
2020,11,2,8,1112.289708,1091.460727,1482.703258
